client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
34505,48,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,506,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34523,42,admin.,married,high.school,no,yes,no,cellular,may,thu,160,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34527,33,management,single,university.degree,no,yes,no,telephone,may,thu,112,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34538,30,technician,married,high.school,unknown,yes,no,cellular,may,thu,115,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34541,25,technician,married,university.degree,no,no,yes,cellular,may,thu,136,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34547,33,admin.,married,professional.course,no,unknown,unknown,cellular,may,thu,110,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34562,36,management,married,university.degree,no,no,no,cellular,may,thu,164,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34572,27,technician,single,university.degree,no,yes,no,cellular,may,thu,43,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34587,22,student,single,high.school,no,yes,no,cellular,may,thu,99,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34594,30,technician,single,professional.course,no,yes,no,cellular,may,thu,691,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34595,27,technician,single,professional.course,no,no,no,cellular,may,thu,311,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34596,30,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,164,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34597,23,technician,single,high.school,no,no,yes,cellular,may,thu,1129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34598,24,blue-collar,single,basic.4y,no,yes,yes,cellular,may,thu,109,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34618,33,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,65,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34622,28,student,single,university.degree,no,yes,no,cellular,may,thu,42,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34631,33,technician,single,professional.course,no,no,no,cellular,may,thu,480,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34637,36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,157,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34656,35,admin.,married,university.degree,no,no,no,cellular,may,thu,229,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34661,41,technician,married,professional.course,no,no,yes,cellular,may,thu,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34666,36,management,married,university.degree,no,yes,no,telephone,may,thu,68,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34668,32,technician,single,professional.course,no,no,no,cellular,may,thu,1060,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34671,27,admin.,single,university.degree,no,yes,no,cellular,may,thu,1543,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34678,42,services,married,high.school,no,yes,no,cellular,may,thu,164,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34681,30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,362,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34695,31,entrepreneur,married,university.degree,no,yes,no,cellular,may,thu,113,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34707,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,304,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34708,24,blue-collar,single,unknown,no,yes,no,cellular,may,thu,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34719,29,admin.,single,high.school,no,yes,no,cellular,may,thu,566,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34724,34,services,married,high.school,no,no,no,cellular,may,thu,353,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34735,35,admin.,divorced,high.school,no,yes,no,cellular,may,thu,406,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34736,31,admin.,single,high.school,no,yes,no,cellular,may,thu,1094,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34744,29,admin.,single,basic.9y,unknown,no,no,cellular,may,thu,460,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
34767,29,admin.,divorced,university.degree,no,no,no,telephone,may,thu,90,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34775,39,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,170,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34785,33,technician,married,high.school,no,yes,no,cellular,may,thu,90,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34809,21,student,single,high.school,unknown,yes,no,cellular,may,thu,142,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34811,34,admin.,single,university.degree,no,yes,yes,cellular,may,thu,384,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34822,34,technician,single,professional.course,no,yes,no,cellular,may,thu,290,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34824,33,admin.,single,basic.6y,unknown,yes,no,cellular,may,thu,72,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34832,30,management,single,basic.9y,no,yes,no,cellular,may,fri,253,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34835,31,admin.,single,university.degree,no,yes,no,cellular,may,fri,165,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34844,34,technician,divorced,professional.course,no,yes,yes,cellular,may,fri,296,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34847,37,admin.,single,high.school,no,yes,no,telephone,may,fri,26,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34862,27,admin.,married,university.degree,no,yes,no,cellular,may,fri,670,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
34879,32,admin.,single,high.school,no,no,no,cellular,may,fri,1181,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34884,32,technician,single,professional.course,no,yes,no,cellular,may,fri,347,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34886,28,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34892,31,admin.,single,university.degree,no,yes,no,cellular,may,fri,33,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34895,30,admin.,single,university.degree,no,no,no,cellular,may,fri,197,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34903,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,607,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34911,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,144,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34918,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34922,27,blue-collar,single,basic.6y,no,no,yes,telephone,may,fri,146,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34927,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,302,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34948,33,admin.,married,high.school,no,yes,no,cellular,may,fri,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34956,34,technician,divorced,professional.course,no,no,no,cellular,may,fri,64,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34959,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,7,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
34985,37,unemployed,married,university.degree,no,unknown,unknown,cellular,may,fri,34,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
34993,32,admin.,single,university.degree,no,no,no,cellular,may,fri,24,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35016,51,admin.,married,high.school,no,no,yes,cellular,may,fri,55,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35017,50,services,married,high.school,no,no,no,cellular,may,fri,454,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35023,23,blue-collar,single,basic.4y,no,yes,yes,cellular,may,fri,102,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35030,35,admin.,single,high.school,no,yes,no,cellular,may,fri,7,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35032,33,services,divorced,high.school,no,yes,no,cellular,may,fri,82,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35037,32,entrepreneur,married,university.degree,no,unknown,unknown,cellular,may,fri,416,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
35048,39,admin.,married,university.degree,no,no,no,cellular,may,fri,301,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35062,58,management,married,university.degree,no,yes,yes,cellular,may,fri,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35091,41,management,married,university.degree,no,yes,no,cellular,may,fri,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35102,27,services,single,high.school,no,no,no,cellular,may,fri,472,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35106,32,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,265,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35114,49,entrepreneur,divorced,basic.9y,no,no,no,cellular,may,fri,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35123,33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,8,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35133,32,services,single,unknown,no,yes,no,cellular,may,fri,189,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35136,39,blue-collar,divorced,high.school,unknown,no,yes,cellular,may,fri,172,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35144,35,admin.,married,high.school,unknown,no,no,cellular,may,fri,585,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
35149,22,services,married,high.school,no,yes,no,cellular,may,fri,48,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35151,40,management,divorced,university.degree,no,no,no,cellular,may,fri,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35176,57,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35181,44,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,82,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35203,27,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,167,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35208,30,management,married,university.degree,no,no,no,cellular,may,fri,173,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35212,25,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35213,39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,173,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35218,32,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35222,44,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,611,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
35235,28,self-employed,married,basic.9y,no,yes,no,cellular,may,fri,1111,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
35240,32,blue-collar,married,unknown,no,no,no,cellular,may,fri,76,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35247,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,22,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35248,30,blue-collar,married,professional.course,no,no,no,cellular,may,fri,1357,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
35259,32,technician,single,professional.course,no,yes,no,cellular,may,fri,152,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35276,54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,193,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35279,23,blue-collar,single,professional.course,no,yes,yes,cellular,may,fri,134,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35283,32,technician,single,professional.course,no,yes,no,cellular,may,fri,212,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35285,39,admin.,married,university.degree,no,yes,no,cellular,may,fri,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35288,33,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,134,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35300,34,admin.,single,high.school,no,no,yes,telephone,may,fri,74,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35305,39,technician,single,high.school,no,no,no,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35318,21,student,single,university.degree,no,yes,no,cellular,may,fri,48,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35323,23,technician,single,high.school,no,yes,no,cellular,may,fri,16,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35347,49,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,172,2,9,2,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35348,52,self-employed,divorced,university.degree,no,yes,no,telephone,may,fri,258,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35361,24,services,single,basic.9y,no,yes,yes,cellular,may,fri,68,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35374,31,services,married,high.school,no,yes,no,cellular,may,fri,211,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35391,38,blue-collar,divorced,basic.4y,unknown,no,no,cellular,may,fri,31,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35413,42,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,385,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
35419,25,student,single,high.school,no,yes,no,cellular,may,mon,59,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35429,41,admin.,divorced,professional.course,no,no,no,cellular,may,mon,16,10,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35430,38,technician,single,professional.course,no,no,no,cellular,may,mon,201,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35434,44,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,536,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
35439,36,admin.,married,high.school,unknown,no,no,cellular,may,mon,899,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
35443,38,admin.,single,university.degree,no,no,no,cellular,may,mon,114,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35447,42,management,divorced,university.degree,no,no,no,cellular,may,mon,359,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35450,52,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,70,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35452,31,admin.,married,university.degree,no,no,no,cellular,may,mon,116,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35463,35,housemaid,married,university.degree,no,yes,no,cellular,may,mon,59,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35465,54,retired,divorced,professional.course,no,yes,no,cellular,may,mon,44,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35479,36,admin.,married,high.school,unknown,yes,yes,cellular,may,mon,264,1,10,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
35486,54,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,108,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35500,23,blue-collar,single,high.school,no,yes,no,cellular,may,mon,115,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35514,45,services,divorced,high.school,no,no,no,cellular,may,mon,15,9,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35524,44,services,divorced,high.school,no,no,no,cellular,may,mon,903,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
35529,33,unemployed,married,basic.4y,no,no,no,cellular,may,mon,205,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35543,35,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,42,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35548,52,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,110,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35564,32,management,married,university.degree,no,no,yes,cellular,may,mon,119,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35565,37,management,divorced,university.degree,no,no,no,cellular,may,mon,493,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
35583,31,blue-collar,married,high.school,no,no,no,cellular,may,mon,128,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35598,43,technician,married,professional.course,no,no,yes,cellular,may,mon,191,2,12,1,success,-1.8,92.893,-46.2,1.244,5099.1,no
35601,58,admin.,married,university.degree,no,no,no,cellular,may,mon,325,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35602,29,admin.,married,university.degree,no,yes,no,cellular,may,mon,167,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35613,37,management,married,university.degree,no,no,no,cellular,may,mon,546,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35616,29,technician,single,university.degree,no,no,no,cellular,may,mon,74,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35619,32,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,156,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35635,30,services,single,high.school,no,no,no,cellular,may,mon,700,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
35648,41,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,mon,380,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35669,58,management,married,university.degree,no,no,no,cellular,may,mon,248,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35682,37,self-employed,single,basic.4y,no,yes,no,cellular,may,mon,180,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35689,46,admin.,married,high.school,no,yes,yes,cellular,may,mon,196,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35711,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35713,33,technician,married,professional.course,no,yes,no,cellular,may,mon,241,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35730,29,admin.,married,high.school,no,yes,no,cellular,may,mon,767,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
35733,24,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,61,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35740,36,services,single,high.school,no,yes,no,cellular,may,mon,566,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35748,29,admin.,married,high.school,no,yes,no,cellular,may,mon,112,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35753,22,technician,single,basic.9y,no,no,no,telephone,may,mon,267,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35762,33,technician,married,professional.course,no,yes,no,cellular,may,mon,6,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35769,51,technician,married,high.school,no,yes,no,cellular,may,mon,170,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35773,30,technician,single,university.degree,no,yes,no,cellular,may,mon,663,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35774,41,admin.,single,high.school,no,no,yes,telephone,may,mon,36,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35778,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,128,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35788,33,admin.,single,university.degree,no,no,no,cellular,may,mon,26,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35798,31,blue-collar,single,high.school,no,yes,no,cellular,may,mon,126,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
35799,35,admin.,single,university.degree,no,yes,no,cellular,may,mon,424,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35802,33,admin.,single,university.degree,no,no,no,cellular,may,mon,305,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35817,32,admin.,married,high.school,no,yes,no,cellular,may,mon,171,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35830,40,technician,single,professional.course,no,yes,no,cellular,may,fri,317,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
35840,35,admin.,married,high.school,no,yes,no,cellular,may,fri,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
35841,48,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,796,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
35880,46,technician,married,university.degree,no,no,no,cellular,may,fri,566,7,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
35889,40,management,married,high.school,no,no,no,cellular,may,fri,253,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
35892,45,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,157,3,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
35893,30,admin.,married,university.degree,no,yes,yes,cellular,may,fri,449,4,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
35896,37,admin.,married,university.degree,no,yes,no,cellular,may,fri,685,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,yes
35907,26,admin.,single,university.degree,no,yes,no,cellular,may,mon,365,5,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
35915,36,admin.,married,high.school,no,no,no,cellular,may,mon,119,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
35937,56,retired,married,high.school,no,no,yes,cellular,may,mon,613,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
35940,54,admin.,single,university.degree,no,no,no,cellular,may,mon,337,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,yes
35943,26,student,single,basic.9y,no,yes,no,cellular,may,mon,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
35959,36,self-employed,married,university.degree,no,no,no,cellular,may,mon,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
35960,46,unemployed,married,basic.9y,no,yes,no,cellular,may,mon,205,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
35984,28,technician,single,high.school,no,yes,no,telephone,may,mon,100,3,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
36006,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,119,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36015,36,admin.,single,university.degree,no,yes,no,cellular,may,tue,260,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36018,55,retired,married,high.school,no,no,no,cellular,may,tue,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36019,51,retired,married,high.school,no,yes,no,cellular,may,tue,302,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36024,61,unknown,single,basic.4y,no,yes,no,cellular,may,tue,574,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
36039,31,admin.,married,high.school,no,yes,no,cellular,may,tue,208,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
36041,35,management,single,university.degree,no,no,no,cellular,may,tue,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36044,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,3509,2,3,2,success,-1.8,92.893,-46.2,1.266,5099.1,no
36045,54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,81,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36060,29,admin.,single,university.degree,no,yes,no,cellular,may,tue,88,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36066,28,admin.,single,university.degree,no,yes,no,cellular,may,tue,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36070,27,services,married,university.degree,no,yes,no,cellular,may,tue,445,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
36084,29,management,single,university.degree,no,yes,no,cellular,may,tue,112,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36088,21,student,single,high.school,no,yes,no,cellular,may,tue,226,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
36099,49,admin.,single,university.degree,no,no,no,cellular,may,tue,132,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36101,49,admin.,single,university.degree,no,no,no,cellular,may,tue,362,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36105,59,self-employed,married,university.degree,no,no,no,cellular,may,tue,94,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36106,23,student,single,basic.6y,no,yes,no,cellular,may,tue,258,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36111,27,services,married,university.degree,no,no,no,cellular,may,tue,752,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
36119,34,services,married,high.school,no,no,no,cellular,may,wed,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
36121,42,technician,married,professional.course,no,no,no,cellular,may,wed,82,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
36122,30,admin.,married,university.degree,no,no,no,cellular,may,wed,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
36131,54,unemployed,married,basic.9y,no,no,no,telephone,may,wed,108,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
36133,31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,128,1,999,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no
36137,26,services,single,high.school,no,no,no,cellular,may,wed,119,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
