id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
317021,Male,25,1,45.0,1,< 1 Year,No,2630.0,26.0,265,0
317042,Female,27,1,28.0,1,< 1 Year,No,68145.0,152.0,176,0
317102,Male,46,1,28.0,1,1-2 Year,No,2630.0,26.0,98,0
317118,Male,50,1,31.0,0,1-2 Year,Yes,2630.0,9.0,195,0
317337,Male,24,1,28.0,1,< 1 Year,No,72065.0,152.0,35,0
317412,Male,24,1,32.0,0,< 1 Year,No,23980.0,152.0,68,0
317431,Male,26,1,10.0,1,< 1 Year,No,41443.0,152.0,270,0
317448,Male,41,1,28.0,1,1-2 Year,No,39874.0,26.0,99,0
317522,Male,50,1,4.0,0,1-2 Year,Yes,32989.0,26.0,145,1
317596,Male,48,1,10.0,1,1-2 Year,No,30608.0,124.0,20,0
317664,Male,30,1,8.0,0,< 1 Year,Yes,33074.0,152.0,237,0
317789,Female,23,1,21.0,0,< 1 Year,Yes,34210.0,152.0,296,0
318014,Male,29,1,28.0,0,1-2 Year,Yes,45853.0,155.0,108,0
318122,Male,23,1,4.0,1,< 1 Year,No,25049.0,152.0,145,0
318474,Male,79,1,28.0,1,1-2 Year,No,30750.0,26.0,236,0
318664,Male,44,1,8.0,0,1-2 Year,Yes,2630.0,26.0,214,0
318798,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,157.0,22,0
318935,Male,22,1,22.0,1,< 1 Year,No,42467.0,152.0,15,0
318942,Female,76,0,26.0,1,1-2 Year,Yes,37602.0,7.0,145,0
319041,Male,47,1,46.0,1,1-2 Year,No,2630.0,124.0,52,0
319062,Female,59,1,38.0,1,1-2 Year,No,40117.0,124.0,275,0
319115,Male,27,1,21.0,1,< 1 Year,No,21986.0,152.0,238,0
319147,Male,72,1,28.0,0,1-2 Year,Yes,65463.0,26.0,200,0
319273,Male,42,1,28.0,0,1-2 Year,Yes,45911.0,124.0,201,0
319367,Male,24,1,37.0,0,< 1 Year,Yes,47015.0,151.0,289,0
319385,Male,42,1,11.0,1,1-2 Year,No,32465.0,154.0,36,0
319430,Female,21,1,28.0,0,< 1 Year,Yes,31882.0,152.0,19,0
319473,Female,24,1,50.0,1,< 1 Year,No,33569.0,152.0,172,0
319667,Female,43,1,50.0,1,1-2 Year,No,38925.0,154.0,169,0
319678,Female,25,1,8.0,0,< 1 Year,No,2630.0,1.0,58,0
319688,Female,22,1,16.0,0,< 1 Year,Yes,2630.0,152.0,188,0
319876,Male,26,1,14.0,1,< 1 Year,No,35646.0,152.0,117,0
319907,Male,52,1,28.0,0,1-2 Year,Yes,46545.0,26.0,241,1
319971,Female,53,1,21.0,0,1-2 Year,Yes,22034.0,124.0,12,0
319978,Female,22,1,8.0,1,< 1 Year,No,24646.0,152.0,242,0
320009,Female,48,1,33.0,1,1-2 Year,No,2630.0,124.0,115,0
320045,Male,27,1,28.0,0,< 1 Year,Yes,42517.0,26.0,199,0
320046,Male,26,1,3.0,1,< 1 Year,No,37641.0,152.0,277,0
320048,Male,24,1,14.0,1,< 1 Year,No,20544.0,152.0,134,0
320095,Female,63,1,28.0,0,1-2 Year,Yes,57716.0,26.0,200,0
320125,Male,24,1,8.0,1,< 1 Year,No,42177.0,160.0,17,0
320131,Female,24,1,46.0,1,< 1 Year,No,21053.0,152.0,143,0
320215,Male,25,1,41.0,0,< 1 Year,No,52822.0,152.0,97,0
320247,Female,25,1,8.0,1,< 1 Year,No,51011.0,152.0,116,0
320283,Male,71,1,36.0,0,1-2 Year,No,40679.0,26.0,242,0
320305,Male,29,1,29.0,0,1-2 Year,Yes,29412.0,124.0,22,1
320309,Male,37,1,41.0,1,1-2 Year,No,2630.0,120.0,113,0
320405,Female,22,1,15.0,1,< 1 Year,No,22751.0,160.0,236,0
320428,Male,54,1,39.0,1,1-2 Year,Yes,32325.0,124.0,141,0
320440,Female,63,1,28.0,1,1-2 Year,No,31686.0,122.0,65,0
320537,Male,47,1,35.0,0,1-2 Year,Yes,2630.0,157.0,84,1
320571,Female,24,1,8.0,1,< 1 Year,No,34060.0,152.0,210,0
320593,Male,51,1,28.0,0,> 2 Years,Yes,53547.0,124.0,268,0
320619,Female,47,1,28.0,1,1-2 Year,No,35308.0,26.0,270,0
320731,Female,29,1,42.0,1,< 1 Year,No,16633.0,152.0,136,0
320808,Male,69,1,40.0,0,1-2 Year,Yes,2630.0,26.0,217,0
320902,Male,30,1,11.0,0,< 1 Year,Yes,21111.0,152.0,191,0
320976,Female,44,1,28.0,0,1-2 Year,No,24778.0,60.0,230,0
321067,Male,63,1,28.0,1,1-2 Year,No,49142.0,124.0,108,0
321126,Male,26,1,41.0,1,< 1 Year,Yes,41390.0,152.0,111,0
321140,Female,25,1,15.0,1,< 1 Year,No,37929.0,152.0,93,0
321229,Female,74,1,41.0,0,> 2 Years,Yes,36642.0,26.0,72,0
321322,Male,38,1,21.0,0,1-2 Year,Yes,23316.0,26.0,195,1
321374,Male,28,1,28.0,0,1-2 Year,Yes,24326.0,156.0,123,1
321411,Male,30,1,8.0,1,1-2 Year,No,52389.0,7.0,247,0
321482,Male,23,1,8.0,1,< 1 Year,No,30985.0,152.0,63,0
321504,Female,69,1,48.0,1,1-2 Year,No,2630.0,124.0,236,0
321529,Female,67,1,50.0,0,> 2 Years,Yes,32625.0,154.0,155,0
321582,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,31.0,235,0
321641,Female,52,1,4.0,0,1-2 Year,Yes,34808.0,156.0,152,0
321667,Female,25,1,8.0,1,< 1 Year,No,69296.0,152.0,96,0
321726,Male,47,1,28.0,0,> 2 Years,Yes,58418.0,124.0,59,0
321813,Male,25,1,14.0,1,< 1 Year,No,42425.0,152.0,236,0
321881,Male,24,1,37.0,0,< 1 Year,No,29903.0,152.0,24,0
321972,Female,23,1,27.0,0,< 1 Year,Yes,32474.0,152.0,10,1
321990,Male,49,1,33.0,0,> 2 Years,Yes,28844.0,26.0,69,1
322260,Female,23,1,37.0,0,< 1 Year,Yes,32765.0,152.0,223,0
322421,Female,22,1,32.0,0,< 1 Year,Yes,26977.0,152.0,267,1
322489,Female,28,1,29.0,0,< 1 Year,Yes,41735.0,152.0,299,0
322633,Male,42,1,11.0,0,> 2 Years,Yes,2630.0,26.0,146,0
322738,Male,25,1,6.0,1,< 1 Year,No,30255.0,152.0,225,0
322759,Female,70,1,38.0,0,1-2 Year,Yes,2630.0,124.0,239,1
322813,Female,30,1,28.0,0,1-2 Year,Yes,40434.0,163.0,103,1
322822,Female,26,1,30.0,1,< 1 Year,No,29798.0,152.0,249,0
322852,Male,22,1,34.0,0,< 1 Year,Yes,37810.0,152.0,149,0
323018,Male,51,1,28.0,0,1-2 Year,Yes,64469.0,26.0,37,1
323053,Female,60,1,9.0,1,1-2 Year,Yes,18308.0,26.0,158,0
323211,Female,29,1,4.0,0,1-2 Year,Yes,25948.0,156.0,35,0
323394,Male,76,1,28.0,1,1-2 Year,No,36539.0,26.0,138,0
323636,Female,24,1,15.0,1,< 1 Year,No,37989.0,152.0,37,0
323702,Female,23,1,28.0,1,< 1 Year,No,53124.0,152.0,173,0
323734,Female,25,1,13.0,1,< 1 Year,No,37616.0,152.0,197,0
323903,Female,23,1,45.0,1,< 1 Year,No,27484.0,152.0,153,0
323997,Male,43,1,28.0,0,1-2 Year,Yes,36769.0,124.0,85,1
324025,Male,46,1,29.0,0,1-2 Year,Yes,2630.0,26.0,26,0
324169,Male,23,1,2.0,1,< 1 Year,No,21445.0,152.0,191,0
324233,Female,20,1,2.0,0,< 1 Year,Yes,28872.0,160.0,21,0
324329,Female,68,1,28.0,0,1-2 Year,Yes,66521.0,26.0,51,0
324481,Male,29,1,3.0,1,1-2 Year,Yes,2630.0,156.0,225,0
324550,Male,22,1,41.0,0,< 1 Year,Yes,2630.0,160.0,102,0
324612,Male,57,1,28.0,0,1-2 Year,Yes,27209.0,60.0,168,1
324667,Female,25,1,25.0,1,< 1 Year,No,24746.0,152.0,192,0
324779,Male,42,1,11.0,1,1-2 Year,No,26749.0,120.0,110,0
324854,Female,42,1,50.0,0,1-2 Year,Yes,31526.0,160.0,167,0
324878,Male,23,1,33.0,1,< 1 Year,No,32965.0,152.0,95,0
324890,Male,21,1,43.0,1,< 1 Year,No,25582.0,152.0,104,0
324902,Female,25,1,26.0,1,< 1 Year,No,2630.0,152.0,246,0
324954,Female,24,1,39.0,1,< 1 Year,No,25927.0,152.0,207,0
324955,Male,73,1,28.0,0,1-2 Year,Yes,30336.0,124.0,40,0
325015,Male,39,1,18.0,0,1-2 Year,Yes,39192.0,26.0,229,0
325081,Female,22,1,30.0,1,< 1 Year,No,25411.0,152.0,253,0
325148,Female,78,1,46.0,0,1-2 Year,Yes,33586.0,11.0,299,0
325208,Male,67,1,28.0,1,1-2 Year,Yes,30838.0,124.0,197,0
325308,Male,73,1,37.0,0,1-2 Year,Yes,34563.0,124.0,196,0
325320,Female,23,1,13.0,1,< 1 Year,No,21292.0,152.0,206,0
325426,Male,43,1,15.0,0,1-2 Year,Yes,2630.0,124.0,162,0
325591,Male,43,1,8.0,0,1-2 Year,Yes,27202.0,124.0,111,0
325629,Male,21,1,3.0,1,< 1 Year,No,19337.0,160.0,178,0
325685,Female,31,1,0.0,0,1-2 Year,Yes,2630.0,26.0,114,0
325718,Female,23,1,28.0,0,1-2 Year,Yes,29627.0,154.0,171,0
325787,Male,30,1,28.0,1,< 1 Year,No,27688.0,152.0,261,0
325963,Male,53,1,28.0,1,1-2 Year,No,2630.0,26.0,256,0
325985,Female,52,1,28.0,0,> 2 Years,Yes,67522.0,26.0,110,0
326050,Female,25,1,8.0,1,< 1 Year,No,31755.0,152.0,216,0
326066,Male,26,1,28.0,0,< 1 Year,Yes,30855.0,152.0,78,0
326074,Male,40,1,29.0,0,1-2 Year,Yes,32461.0,124.0,84,1
326302,Female,23,1,47.0,1,< 1 Year,No,28423.0,152.0,28,0
326364,Male,40,1,28.0,0,1-2 Year,No,48393.0,26.0,24,0
326407,Male,51,1,41.0,0,1-2 Year,Yes,39474.0,154.0,246,1
326436,Female,28,1,28.0,1,< 1 Year,No,26433.0,152.0,146,0
326486,Male,66,1,28.0,1,1-2 Year,No,60376.0,55.0,141,0
326568,Male,36,1,36.0,0,1-2 Year,Yes,2630.0,157.0,11,0
326660,Female,40,1,28.0,1,1-2 Year,No,40342.0,26.0,231,0
326685,Male,23,1,41.0,1,< 1 Year,No,21422.0,152.0,203,0
326763,Male,25,1,30.0,1,< 1 Year,No,2630.0,152.0,73,0
326836,Male,57,1,42.0,1,1-2 Year,No,35003.0,26.0,228,0
326919,Female,25,1,34.0,1,< 1 Year,No,37883.0,152.0,160,0
326939,Female,22,1,29.0,1,< 1 Year,No,22003.0,152.0,197,0
326972,Male,46,1,10.0,0,1-2 Year,Yes,33113.0,124.0,256,1
327125,Male,58,1,30.0,0,1-2 Year,Yes,48243.0,124.0,50,0
327176,Female,38,1,15.0,0,1-2 Year,Yes,41316.0,152.0,29,0
327193,Male,46,1,11.0,0,1-2 Year,Yes,36142.0,26.0,107,0
327266,Female,47,1,8.0,0,> 2 Years,Yes,2630.0,26.0,148,1
327470,Male,33,1,11.0,0,1-2 Year,Yes,18746.0,124.0,214,0
327505,Male,39,1,8.0,0,1-2 Year,Yes,42096.0,26.0,21,0
327615,Male,27,1,35.0,1,< 1 Year,No,2630.0,160.0,164,0
327639,Male,40,1,41.0,0,1-2 Year,No,30082.0,124.0,230,0
327697,Female,64,1,28.0,0,1-2 Year,Yes,46191.0,122.0,84,0
327828,Male,71,1,9.0,0,> 2 Years,Yes,31068.0,124.0,14,0
327867,Male,25,1,11.0,1,< 1 Year,Yes,37748.0,152.0,124,0
328096,Male,72,1,20.0,0,1-2 Year,Yes,2630.0,26.0,109,1
328243,Female,24,1,30.0,1,< 1 Year,No,30347.0,152.0,50,0
328528,Male,57,1,47.0,0,1-2 Year,Yes,22629.0,124.0,46,0
328777,Female,32,1,43.0,0,< 1 Year,Yes,24445.0,124.0,162,1
328847,Female,53,1,28.0,0,1-2 Year,No,44230.0,26.0,136,0
328871,Female,35,1,8.0,0,1-2 Year,Yes,50216.0,124.0,50,0
328890,Female,43,1,41.0,0,1-2 Year,Yes,35514.0,124.0,41,0
328944,Male,23,1,28.0,0,< 1 Year,Yes,33547.0,152.0,257,0
328951,Female,43,1,28.0,0,1-2 Year,Yes,35761.0,57.0,193,1
329037,Female,24,1,11.0,1,< 1 Year,No,24763.0,152.0,78,0
329057,Male,47,1,28.0,0,1-2 Year,No,34994.0,154.0,247,1
329140,Female,24,1,16.0,1,< 1 Year,No,28108.0,152.0,247,0
329153,Male,58,1,45.0,0,1-2 Year,Yes,37625.0,26.0,47,0
329182,Female,47,1,28.0,0,1-2 Year,Yes,36675.0,26.0,108,0
329316,Male,50,1,33.0,0,1-2 Year,Yes,29596.0,124.0,260,0
329515,Male,40,1,8.0,0,1-2 Year,Yes,2630.0,156.0,63,1
329517,Male,52,1,41.0,0,1-2 Year,Yes,38094.0,26.0,22,1
329526,Male,49,1,38.0,0,1-2 Year,No,39266.0,124.0,82,0
329548,Female,45,1,28.0,0,1-2 Year,Yes,35664.0,26.0,51,0
329618,Female,50,1,49.0,0,1-2 Year,Yes,23413.0,26.0,184,0
329815,Male,23,1,16.0,0,< 1 Year,Yes,2630.0,160.0,215,0
330004,Female,22,1,46.0,1,< 1 Year,No,28129.0,152.0,175,0
330021,Male,42,1,28.0,1,1-2 Year,No,33912.0,26.0,56,0
330250,Male,68,1,15.0,0,> 2 Years,Yes,30312.0,124.0,56,0
330286,Female,24,1,26.0,0,1-2 Year,No,2630.0,157.0,98,0
330411,Male,33,1,9.0,0,< 1 Year,Yes,31614.0,124.0,143,0
330424,Female,39,1,44.0,1,1-2 Year,No,31536.0,124.0,245,0
330460,Female,27,1,10.0,0,< 1 Year,Yes,2630.0,152.0,297,0
330539,Male,24,1,11.0,0,< 1 Year,No,32068.0,152.0,58,0
330656,Female,24,1,41.0,1,< 1 Year,No,40630.0,152.0,210,0
330753,Male,39,1,41.0,0,1-2 Year,Yes,40647.0,154.0,148,1
330800,Male,36,1,28.0,0,1-2 Year,Yes,42035.0,124.0,27,0
330875,Male,25,1,28.0,0,< 1 Year,Yes,43289.0,152.0,251,0
330896,Male,56,1,47.0,1,1-2 Year,No,33609.0,26.0,227,0
330964,Male,44,1,9.0,0,1-2 Year,Yes,28119.0,25.0,292,0
331041,Male,57,1,46.0,0,1-2 Year,Yes,30852.0,26.0,211,1
331270,Male,21,1,30.0,1,< 1 Year,Yes,23827.0,160.0,26,0
331481,Female,60,1,20.0,0,1-2 Year,Yes,2630.0,124.0,211,0
331489,Female,63,1,28.0,1,1-2 Year,No,41872.0,153.0,40,0
331508,Female,24,1,46.0,1,< 1 Year,No,42223.0,152.0,90,0
331702,Male,47,1,24.0,0,1-2 Year,Yes,41698.0,124.0,100,0
331816,Female,70,1,28.0,0,1-2 Year,Yes,50041.0,154.0,232,1
331850,Male,44,1,1.0,0,1-2 Year,Yes,2630.0,124.0,240,0
331947,Male,48,1,28.0,0,1-2 Year,Yes,35074.0,26.0,158,0
331977,Female,20,1,28.0,0,1-2 Year,Yes,44788.0,157.0,77,0
332100,Male,62,1,28.0,1,1-2 Year,Yes,32777.0,26.0,225,0
332294,Male,30,1,30.0,1,< 1 Year,No,2630.0,152.0,153,0
332341,Male,73,1,28.0,0,1-2 Year,No,44227.0,26.0,117,0
332413,Female,36,1,8.0,0,1-2 Year,Yes,2630.0,157.0,120,1
332457,Male,48,1,28.0,1,1-2 Year,No,48943.0,26.0,119,0
332515,Female,23,1,25.0,1,< 1 Year,No,34463.0,152.0,99,0
332599,Male,75,1,28.0,1,1-2 Year,No,26341.0,124.0,209,0
332717,Male,80,1,15.0,0,1-2 Year,No,38011.0,124.0,56,0
332719,Female,22,1,8.0,1,< 1 Year,No,34624.0,152.0,150,0
332876,Male,66,1,36.0,1,1-2 Year,Yes,2630.0,26.0,77,0
332908,Female,30,1,35.0,1,< 1 Year,No,33105.0,152.0,245,0
332986,Male,30,1,46.0,0,< 1 Year,Yes,2630.0,156.0,238,0
333007,Male,59,1,28.0,0,> 2 Years,Yes,45426.0,26.0,16,0
333026,Male,21,1,30.0,0,< 1 Year,No,28156.0,152.0,44,0
333127,Female,56,1,48.0,0,1-2 Year,Yes,2630.0,124.0,294,0
333242,Female,24,1,45.0,1,< 1 Year,No,28540.0,152.0,276,0
333524,Female,24,1,41.0,1,< 1 Year,No,33342.0,152.0,257,0
333539,Female,24,1,46.0,1,< 1 Year,No,27915.0,152.0,185,0
333566,Female,39,1,28.0,1,1-2 Year,No,28668.0,59.0,94,0
333901,Male,36,1,21.0,0,1-2 Year,Yes,29496.0,163.0,73,0
333926,Female,40,1,20.0,1,1-2 Year,No,2630.0,26.0,123,0
334003,Male,61,1,28.0,0,1-2 Year,Yes,52191.0,124.0,100,0
334020,Male,24,1,20.0,1,< 1 Year,No,2630.0,160.0,271,0
334054,Female,47,1,28.0,0,1-2 Year,Yes,30579.0,124.0,49,0
334179,Female,24,1,46.0,0,< 1 Year,Yes,32639.0,152.0,291,0
334251,Female,54,1,8.0,0,1-2 Year,Yes,33672.0,26.0,164,1
334253,Male,58,1,2.0,1,1-2 Year,Yes,31851.0,26.0,235,0
334325,Male,29,1,6.0,1,1-2 Year,No,18576.0,124.0,172,0
334417,Male,50,1,6.0,0,1-2 Year,Yes,24999.0,26.0,209,1
334479,Male,49,1,28.0,1,1-2 Year,No,39191.0,124.0,296,0
334595,Male,26,1,46.0,1,< 1 Year,No,38618.0,152.0,162,0
334768,Female,37,1,32.0,1,1-2 Year,No,34199.0,138.0,152,0
334880,Female,39,1,28.0,1,1-2 Year,No,31568.0,26.0,195,0
334964,Female,22,1,36.0,1,< 1 Year,No,32416.0,152.0,285,0
335078,Male,74,1,28.0,0,1-2 Year,Yes,46808.0,125.0,216,0
335086,Male,24,1,15.0,1,< 1 Year,No,41189.0,152.0,248,0
335114,Male,43,1,20.0,0,1-2 Year,Yes,2630.0,124.0,134,0
335131,Female,40,1,43.0,1,1-2 Year,No,28786.0,26.0,190,0
335212,Male,37,1,30.0,0,1-2 Year,Yes,38103.0,124.0,56,0
335434,Male,51,1,50.0,0,1-2 Year,Yes,2630.0,163.0,134,1
335514,Female,21,1,36.0,1,< 1 Year,No,32678.0,152.0,280,0
335588,Male,22,1,45.0,1,< 1 Year,No,23045.0,152.0,283,0
335614,Male,44,1,28.0,0,1-2 Year,Yes,33007.0,124.0,251,0
335649,Female,53,1,28.0,1,1-2 Year,No,30567.0,124.0,260,0
335721,Male,41,1,31.0,0,1-2 Year,Yes,2630.0,124.0,259,0
335751,Male,61,1,18.0,0,1-2 Year,Yes,2630.0,124.0,169,0
335911,Male,47,1,15.0,0,1-2 Year,Yes,29010.0,26.0,57,1
336017,Male,51,1,28.0,0,1-2 Year,Yes,39728.0,26.0,56,0
336047,Male,48,1,30.0,1,1-2 Year,No,31303.0,152.0,112,0
336072,Female,24,1,46.0,1,< 1 Year,No,2630.0,160.0,226,0
336087,Male,23,1,41.0,1,< 1 Year,No,28890.0,152.0,203,0
336145,Male,22,1,8.0,1,< 1 Year,No,45288.0,160.0,14,0
336157,Male,25,1,33.0,1,< 1 Year,No,19193.0,152.0,195,0
336173,Male,54,1,47.0,0,1-2 Year,Yes,27723.0,157.0,81,0
336286,Male,50,1,26.0,0,> 2 Years,Yes,2630.0,26.0,286,0
336303,Female,41,1,28.0,0,1-2 Year,Yes,28088.0,26.0,30,1
336327,Female,23,1,15.0,1,< 1 Year,No,27215.0,152.0,195,0
336602,Female,22,1,8.0,0,< 1 Year,Yes,37604.0,152.0,109,0
336745,Female,30,1,36.0,0,< 1 Year,Yes,38863.0,160.0,197,0
336759,Male,29,1,8.0,1,1-2 Year,No,48125.0,124.0,88,0
336765,Male,32,1,21.0,1,< 1 Year,No,2630.0,152.0,151,0
336877,Male,61,1,28.0,0,1-2 Year,Yes,55903.0,122.0,215,1
336879,Male,43,1,14.0,1,1-2 Year,No,32100.0,26.0,241,0
336918,Female,24,1,29.0,1,< 1 Year,No,32832.0,152.0,260,0
336946,Male,49,1,28.0,0,1-2 Year,Yes,30135.0,124.0,181,1
337044,Male,24,1,10.0,1,< 1 Year,No,34171.0,152.0,274,0
337098,Female,29,1,8.0,1,< 1 Year,No,29606.0,152.0,239,0
337164,Female,24,1,29.0,1,< 1 Year,No,39632.0,152.0,15,0
337331,Male,48,1,28.0,0,1-2 Year,Yes,40309.0,26.0,80,1
337449,Male,44,1,3.0,0,1-2 Year,No,2630.0,26.0,129,1
337516,Female,27,1,8.0,1,< 1 Year,No,34396.0,152.0,223,0
337540,Male,60,1,24.0,0,> 2 Years,Yes,23382.0,26.0,79,0
337550,Female,22,1,46.0,1,< 1 Year,No,24101.0,160.0,167,0
337575,Female,27,1,14.0,1,< 1 Year,No,31982.0,152.0,153,0
337697,Female,66,1,28.0,0,1-2 Year,Yes,45428.0,124.0,237,0
337898,Female,57,1,28.0,0,1-2 Year,Yes,34649.0,26.0,70,0
337953,Female,23,1,4.0,1,< 1 Year,No,26168.0,152.0,96,0
338000,Male,68,1,28.0,1,1-2 Year,No,45027.0,26.0,28,0
338023,Male,21,1,5.0,1,< 1 Year,No,26934.0,160.0,59,0
338112,Male,43,1,50.0,1,1-2 Year,No,37065.0,124.0,166,0
338263,Female,34,1,52.0,0,1-2 Year,Yes,42237.0,26.0,299,0
338301,Male,66,1,8.0,0,1-2 Year,Yes,39726.0,124.0,27,0
338327,Female,22,1,23.0,1,< 1 Year,No,18444.0,152.0,24,0
338412,Male,41,1,40.0,0,1-2 Year,Yes,40390.0,157.0,156,1
338497,Male,50,1,28.0,0,> 2 Years,Yes,48215.0,26.0,131,0
338507,Female,24,1,37.0,0,< 1 Year,No,37754.0,152.0,109,0
338554,Male,35,1,8.0,1,1-2 Year,No,2630.0,157.0,46,0
338571,Male,52,1,28.0,0,1-2 Year,Yes,29761.0,26.0,155,1
338587,Male,73,1,28.0,1,1-2 Year,No,29205.0,12.0,263,0
338689,Male,28,1,35.0,0,< 1 Year,Yes,44025.0,152.0,82,0
338714,Male,66,1,28.0,1,1-2 Year,No,31010.0,26.0,62,0
338739,Female,24,1,33.0,1,< 1 Year,No,26299.0,152.0,276,0
338895,Female,25,1,41.0,1,< 1 Year,No,39237.0,152.0,177,0
338954,Female,22,1,28.0,0,1-2 Year,Yes,2630.0,124.0,196,0
339213,Female,33,1,28.0,1,< 1 Year,No,35085.0,152.0,148,0
339281,Male,46,1,46.0,0,1-2 Year,Yes,27856.0,163.0,77,1
339321,Female,46,1,41.0,0,1-2 Year,Yes,24405.0,26.0,47,0
339407,Female,30,1,28.0,0,< 1 Year,Yes,56584.0,152.0,95,0
339436,Male,22,1,11.0,1,< 1 Year,No,22785.0,160.0,217,0
339460,Female,35,1,15.0,0,1-2 Year,No,38365.0,152.0,121,0
339502,Male,27,1,28.0,1,< 1 Year,No,51009.0,152.0,145,0
339589,Female,42,1,28.0,0,1-2 Year,Yes,40724.0,124.0,263,0
339661,Male,54,1,28.0,1,1-2 Year,No,41984.0,26.0,116,0
339818,Male,55,1,28.0,0,1-2 Year,No,2630.0,26.0,215,0
339836,Female,31,1,15.0,0,< 1 Year,Yes,29481.0,14.0,60,0
339854,Male,22,1,30.0,1,< 1 Year,No,34188.0,152.0,41,0
339886,Female,21,1,47.0,0,< 1 Year,Yes,26538.0,160.0,156,0
339914,Male,21,1,30.0,1,< 1 Year,No,25743.0,160.0,116,0
339926,Female,70,1,28.0,0,1-2 Year,Yes,32267.0,26.0,63,0
340018,Female,42,1,8.0,0,1-2 Year,Yes,67270.0,124.0,92,0
340069,Male,72,1,28.0,1,1-2 Year,No,2630.0,122.0,36,0
340191,Male,60,1,28.0,1,1-2 Year,No,50204.0,30.0,240,0
340204,Male,24,1,28.0,1,< 1 Year,No,50029.0,152.0,28,0
340291,Female,46,1,28.0,0,1-2 Year,Yes,34979.0,157.0,155,0
340298,Female,26,1,9.0,1,< 1 Year,No,36180.0,152.0,127,0
340309,Female,29,1,28.0,1,< 1 Year,No,29574.0,152.0,194,0
340341,Female,35,1,8.0,0,1-2 Year,Yes,2630.0,156.0,248,0
340411,Male,56,1,28.0,0,> 2 Years,Yes,25195.0,124.0,47,0
340634,Male,38,1,7.0,0,> 2 Years,Yes,43142.0,26.0,258,1
340654,Female,28,1,46.0,1,< 1 Year,No,30954.0,152.0,53,0
340740,Male,30,1,0.0,1,< 1 Year,No,2630.0,152.0,239,0
340967,Female,22,1,44.0,1,< 1 Year,No,30251.0,26.0,121,0
340976,Female,22,1,28.0,0,< 1 Year,Yes,48020.0,152.0,186,0
341055,Female,29,1,28.0,0,< 1 Year,Yes,50164.0,31.0,102,1
341082,Male,61,1,28.0,0,1-2 Year,Yes,46562.0,26.0,254,0
341086,Male,63,1,11.0,0,1-2 Year,Yes,35115.0,124.0,178,0
341153,Male,20,1,22.0,0,< 1 Year,Yes,31219.0,160.0,114,0
341163,Female,36,1,2.0,0,1-2 Year,Yes,34714.0,156.0,183,0
341194,Female,40,1,28.0,0,1-2 Year,Yes,29354.0,122.0,193,0
341251,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,271,0
341824,Female,37,1,28.0,0,1-2 Year,Yes,38976.0,124.0,168,0
341876,Male,25,1,21.0,0,< 1 Year,No,26389.0,152.0,165,0
341917,Male,42,1,20.0,1,1-2 Year,No,2630.0,13.0,120,0
342142,Male,41,1,28.0,0,1-2 Year,Yes,47839.0,26.0,29,1
342201,Male,31,1,41.0,1,< 1 Year,No,22101.0,152.0,164,0
342229,Male,49,1,46.0,1,1-2 Year,No,23335.0,152.0,224,0
342269,Female,21,1,36.0,0,< 1 Year,Yes,31691.0,160.0,19,0
342274,Female,45,1,41.0,0,1-2 Year,Yes,39672.0,26.0,281,1
342306,Male,70,1,8.0,1,1-2 Year,No,60636.0,26.0,160,0
342534,Male,60,1,11.0,0,1-2 Year,Yes,29564.0,154.0,72,0
342555,Female,23,1,47.0,1,< 1 Year,No,33479.0,152.0,202,0
342616,Male,28,1,43.0,1,< 1 Year,No,36792.0,152.0,278,0
342714,Male,48,1,8.0,0,1-2 Year,Yes,48172.0,124.0,20,0
342734,Female,31,1,30.0,0,< 1 Year,Yes,42393.0,151.0,56,0
342849,Male,21,1,29.0,1,< 1 Year,No,31231.0,152.0,241,0
342932,Male,42,1,2.0,1,1-2 Year,No,29190.0,30.0,60,0
342936,Male,31,1,28.0,1,< 1 Year,No,2630.0,1.0,280,0
343025,Female,22,1,12.0,1,< 1 Year,No,24993.0,152.0,250,0
343097,Female,68,1,28.0,0,1-2 Year,Yes,2630.0,26.0,288,0
343239,Male,36,1,49.0,0,1-2 Year,Yes,29868.0,124.0,116,1
343263,Male,46,1,12.0,0,1-2 Year,Yes,32839.0,124.0,54,0
343344,Female,21,1,41.0,0,< 1 Year,No,2630.0,1.0,216,0
343381,Female,25,1,32.0,1,< 1 Year,No,29904.0,151.0,199,0
343397,Female,64,1,28.0,0,1-2 Year,Yes,31515.0,156.0,149,0
343483,Female,24,1,16.0,1,< 1 Year,No,25642.0,152.0,74,0
343528,Male,56,1,8.0,0,1-2 Year,Yes,40752.0,7.0,285,0
343783,Male,22,1,47.0,0,< 1 Year,Yes,40550.0,152.0,211,0
343802,Female,24,1,29.0,1,< 1 Year,No,40912.0,152.0,189,0
343807,Female,22,1,47.0,0,< 1 Year,Yes,27641.0,152.0,177,0
343812,Female,21,1,29.0,0,< 1 Year,Yes,2630.0,124.0,81,1
343905,Male,44,1,28.0,0,1-2 Year,Yes,35172.0,26.0,75,0
