customer_id,snapshot_date,country,recency_days,tenure_days,orders_total,items_total,distinct_products,active_months,spend_total,order_value_mean,order_value_max,days_between_orders_mean,returned_orders,returned_items,reactivated_90d
15626,2011-09-10,United Kingdom,238,238,1,312,20,1,281.88,281.88,281.88,0.0,0,0,1
15630,2011-09-10,United Kingdom,113,113,1,280,21,1,396.86,396.86,396.86,0.0,1,1,1
15636,2011-09-10,United Kingdom,191,191,1,82,8,1,306.7,306.7,306.7,0.0,0,0,1
15643,2011-09-10,United Kingdom,100,191,3,246,31,2,664.0,221.33,337.1,45.0,3,4,0
15648,2011-09-10,United Kingdom,113,176,2,221,23,2,657.35,328.68,340.5,62.0,2,8,0
15649,2011-09-10,United Kingdom,245,276,2,192,1,2,816.0,408.0,510.0,31.0,0,0,0
15651,2011-09-10,United Kingdom,169,169,1,238,16,1,227.32,227.32,227.32,0.0,0,0,1
15655,2011-09-10,United Kingdom,152,152,1,324,34,1,560.67,560.67,560.67,0.0,1,5,0
15658,2011-09-10,United Kingdom,99,281,5,242,40,5,1024.1,204.82,418.95,45.5,3,10,0
15661,2011-09-10,United Kingdom,226,247,2,236,4,1,309.8,154.9,193.8,21.0,0,0,0
15668,2011-09-10,United Kingdom,126,126,1,72,1,1,76.32,76.32,76.32,0.0,0,0,0
15670,2011-09-10,United Kingdom,205,205,1,91,12,1,173.05,173.05,173.05,0.0,0,0,0
15674,2011-09-10,United Kingdom,122,163,4,626,39,3,1379.66,344.92,355.12,13.67,3,200,1
15676,2011-09-10,United Kingdom,192,192,1,555,61,1,897.8,897.8,897.8,0.0,1,4,1
15680,2011-09-10,United Kingdom,275,275,1,331,30,1,478.89,478.89,478.89,0.0,0,0,1
15681,2011-09-10,United Kingdom,92,189,3,450,22,2,703.22,234.41,345.68,48.5,0,0,1
15687,2011-09-10,United Kingdom,95,239,5,657,69,4,1679.45,335.89,379.1,35.75,2,2,1
15691,2011-09-10,United Kingdom,161,161,1,72,2,1,136.8,136.8,136.8,0.0,0,0,0
15695,2011-09-10,United Kingdom,175,175,2,212,22,1,409.98,204.99,359.73,0.0,0,0,0
15696,2011-09-10,United Kingdom,129,235,6,718,89,3,1637.9,272.98,493.45,21.2,3,5,1
15703,2011-09-10,United Kingdom,173,173,1,66,5,1,211.5,211.5,211.5,0.0,0,0,0
15705,2011-09-10,United Kingdom,110,110,1,62,6,1,143.1,143.1,143.1,0.0,0,0,0
15709,2011-09-10,United Kingdom,192,192,1,121,6,1,133.25,133.25,133.25,0.0,0,0,0
15717,2011-09-10,United Kingdom,143,143,1,70,7,1,150.3,150.3,150.3,0.0,0,0,0
15723,2011-09-10,United Kingdom,273,273,1,87,37,1,203.1,203.1,203.1,0.0,0,0,0
15724,2011-09-10,United Kingdom,110,193,2,73,11,2,218.25,109.12,114.6,83.0,1,1,0
15729,2011-09-10,United Kingdom,121,121,1,28,5,1,85.0,85.0,85.0,0.0,1,4,0
15732,2011-09-10,United Kingdom,121,281,2,215,13,2,294.12,147.06,156.02,159.0,0,0,0
15733,2011-09-10,United Kingdom,191,191,1,62,10,1,162.3,162.3,162.3,0.0,0,0,0
15745,2011-09-10,United Kingdom,145,145,1,127,18,1,302.85,302.85,302.85,0.0,0,0,1
15749,2011-09-10,United Kingdom,144,241,3,18028,5,2,44534.3,14844.77,21535.9,48.5,1,9014,0
15753,2011-09-10,United Kingdom,213,213,1,144,1,1,79.2,79.2,79.2,0.0,0,0,0
15754,2011-09-10,United Kingdom,155,155,1,36,6,1,91.8,91.8,91.8,0.0,0,0,1
15757,2011-09-10,United Kingdom,126,126,1,167,16,1,261.36,261.36,261.36,0.0,0,0,1
15759,2011-09-10,United Kingdom,127,267,3,60,5,3,253.04,84.35,97.24,69.5,0,0,0
15775,2011-09-10,United Kingdom,154,154,1,68,7,1,104.9,104.9,104.9,0.0,0,0,0
15777,2011-09-10,United Kingdom,150,270,4,378,18,3,1047.11,261.78,365.55,40.0,1,3,0
15780,2011-09-10,United Kingdom,92,266,3,220,26,3,475.28,158.43,225.61,87.0,0,0,0
15789,2011-09-10,United Kingdom,267,267,1,438,25,1,351.3,351.3,351.3,0.0,0,0,0
15791,2011-09-10,United Kingdom,113,113,1,558,54,1,1223.24,1223.24,1223.24,0.0,1,1,1
15793,2011-09-10,United Kingdom,177,177,1,192,3,1,306.64,306.64,306.64,0.0,0,0,1
15799,2011-09-10,United Kingdom,94,243,2,539,37,2,481.24,240.62,320.22,149.0,0,0,1
15808,2011-09-10,United Kingdom,215,278,4,1343,142,3,3734.97,933.74,1228.4,21.0,1,2,0
15809,2011-09-10,United Kingdom,93,211,4,251,24,4,399.21,99.8,198.8,39.33,0,0,1
15813,2011-09-10,United Kingdom,116,148,2,603,40,2,1303.91,651.95,770.65,31.0,0,0,0
15820,2011-09-10,United Kingdom,228,228,1,128,17,1,206.98,206.98,206.98,0.0,0,0,0
15822,2011-09-10,United Kingdom,268,268,1,160,16,1,440.2,440.2,440.2,0.0,0,0,1
15823,2011-09-10,United Kingdom,281,281,1,1,1,1,15.0,15.0,15.0,0.0,1,284,0
15826,2011-09-10,United Kingdom,119,119,1,488,28,1,720.0,720.0,720.0,0.0,0,0,1
15832,2011-09-10,United Kingdom,163,163,1,465,54,1,836.79,836.79,836.79,0.0,0,0,0
15841,2011-09-10,United Kingdom,127,247,2,366,19,2,613.26,306.63,331.6,120.0,1,12,1
15843,2011-09-10,United Kingdom,212,212,1,27,8,1,118.95,118.95,118.95,0.0,0,0,0
15847,2011-09-10,United Kingdom,197,197,1,348,9,1,180.68,180.68,180.68,0.0,0,0,1
15852,2011-09-10,United Kingdom,95,106,2,48,22,2,160.71,80.36,103.21,10.0,0,0,0
15858,2011-09-10,United Kingdom,198,276,2,725,91,2,816.22,408.11,432.29,77.0,0,0,1
15863,2011-09-10,United Kingdom,101,101,1,2,2,1,9.2,9.2,9.2,0.0,0,0,1
15865,2011-09-10,United Kingdom,122,122,1,178,16,1,313.93,313.93,313.93,0.0,0,0,1
15869,2011-09-10,United Kingdom,186,186,2,175,13,1,149.64,74.82,88.05,0.0,0,0,0
15880,2011-09-10,United Kingdom,278,278,1,211,95,1,343.28,343.28,343.28,0.0,1,24,0
15881,2011-09-10,United Kingdom,221,273,5,260,26,2,501.39,100.28,339.29,13.0,3,61,0
15882,2011-09-10,United Kingdom,107,277,4,276,23,2,516.36,129.09,270.52,56.33,1,10,0
15891,2011-09-10,United Kingdom,135,135,1,442,60,1,524.52,524.52,524.52,0.0,0,0,0
15894,2011-09-10,United Kingdom,162,278,2,168,35,2,263.55,131.78,156.74,115.0,0,0,0
15897,2011-09-10,United Kingdom,103,103,2,261,17,1,222.05,111.02,119.71,0.0,0,0,0
15898,2011-09-10,United Kingdom,135,277,4,424,67,3,1002.99,250.75,382.69,47.0,1,2,1
15899,2011-09-10,United Kingdom,277,277,1,39,4,1,56.25,56.25,56.25,0.0,0,0,0
15903,2011-09-10,United Kingdom,136,204,2,676,19,2,641.64,320.82,480.36,67.0,1,1,1
15916,2011-09-10,United Kingdom,100,275,5,395,64,4,848.53,169.71,342.61,43.5,1,2,1
15917,2011-09-10,United Kingdom,156,156,1,42,12,1,123.1,123.1,123.1,0.0,0,0,0
15918,2011-09-10,United Kingdom,99,180,2,153,33,2,334.23,167.12,192.23,80.0,0,0,0
15919,2011-09-10,United Kingdom,277,277,1,242,38,1,270.72,270.72,270.72,0.0,0,0,1
15922,2011-09-10,United Kingdom,282,282,1,138,11,1,369.5,369.5,369.5,0.0,1,2,0
15923,2011-09-10,United Kingdom,281,281,1,122,21,1,127.08,127.08,127.08,0.0,0,0,0
15925,2011-09-10,United Kingdom,103,103,1,93,12,1,207.15,207.15,207.15,0.0,0,0,0
15935,2011-09-10,United Kingdom,148,150,2,115,12,1,416.86,208.43,308.82,2.0,0,0,0
15940,2011-09-10,United Kingdom,220,220,1,4,1,1,35.8,35.8,35.8,0.0,1,1,0
15944,2011-09-10,United Kingdom,185,185,1,50,6,1,325.1,325.1,325.1,0.0,0,0,0
15945,2011-09-10,United Kingdom,274,274,1,52,2,1,181.0,181.0,181.0,0.0,0,0,0
15951,2011-09-10,United Kingdom,194,194,1,174,22,1,375.17,375.17,375.17,0.0,0,0,1
15953,2011-09-10,United Kingdom,120,278,4,451,29,4,826.14,206.54,242.03,52.33,1,2,1
15965,2011-09-10,United Kingdom,276,276,1,74,16,1,156.19,156.19,156.19,0.0,0,0,1
15967,2011-09-10,United Kingdom,227,227,1,62,32,1,173.8,173.8,173.8,0.0,0,0,1
15969,2011-09-10,United Kingdom,94,94,1,44,10,1,308.7,308.7,308.7,0.0,0,0,1
15970,2011-09-10,United Kingdom,212,212,1,116,11,1,314.1,314.1,314.1,0.0,0,0,0
15973,2011-09-10,United Kingdom,275,275,1,106,4,1,307.82,307.82,307.82,0.0,2,19,0
15980,2011-09-10,United Kingdom,163,163,1,592,20,1,760.18,760.18,760.18,0.0,0,0,1
15983,2011-09-10,United Kingdom,269,282,3,700,57,1,1148.27,382.76,440.89,6.5,0,0,1
15990,2011-09-10,United Kingdom,196,196,1,171,23,1,401.37,401.37,401.37,0.0,0,0,1
16005,2011-09-10,United Kingdom,91,179,2,127,77,2,298.08,149.04,177.59,88.0,0,0,1
16006,2011-09-10,United Kingdom,120,120,1,84,8,1,101.4,101.4,101.4,0.0,0,0,0
16008,2011-09-10,United Kingdom,113,113,1,75,6,1,139.15,139.15,139.15,0.0,0,0,1
16010,2011-09-10,United Kingdom,154,271,3,210,62,2,407.5,135.83,178.65,58.0,0,0,0
16016,2011-09-10,United Kingdom,105,275,4,311,99,3,817.57,204.39,382.27,56.67,1,1,1
16022,2011-09-10,United Kingdom,169,169,1,261,68,1,628.28,628.28,628.28,0.0,0,0,0
16023,2011-09-10,United Kingdom,101,175,2,227,59,2,500.69,250.35,322.85,74.0,0,0,1
16030,2011-09-10,United Kingdom,218,218,1,283,28,1,331.24,331.24,331.24,0.0,0,0,0
16034,2011-09-10,United Kingdom,105,241,3,242,18,2,437.7,145.9,153.6,68.0,0,0,0
16036,2011-09-10,United Kingdom,172,172,1,127,11,1,188.73,188.73,188.73,0.0,0,0,1
16037,2011-09-10,United Kingdom,178,267,3,428,37,3,855.02,285.01,303.0,44.0,0,0,0
16043,2011-09-10,United Kingdom,120,226,3,342,22,3,676.49,225.5,307.85,53.0,0,0,1
16048,2011-09-10,United Kingdom,282,282,2,144,8,1,256.44,128.22,251.4,0.0,0,0,0
16055,2011-09-10,United Kingdom,129,129,1,22,8,1,134.8,134.8,134.8,0.0,0,0,0
16063,2011-09-10,United Kingdom,169,169,1,262,23,1,335.32,335.32,335.32,0.0,0,0,0
16065,2011-09-10,United Kingdom,274,274,1,231,71,1,372.09,372.09,372.09,0.0,0,0,0
16072,2011-09-10,United Kingdom,197,197,1,140,23,1,584.32,584.32,584.32,0.0,0,0,0
16073,2011-09-10,United Kingdom,206,206,1,48,1,1,122.4,122.4,122.4,0.0,1,11,0
16078,2011-09-10,United Kingdom,192,192,1,16,1,1,79.2,79.2,79.2,0.0,0,0,0
16080,2011-09-10,United Kingdom,183,183,1,66,5,1,130.26,130.26,130.26,0.0,1,24,1
16081,2011-09-10,United Kingdom,94,275,3,476,57,3,992.37,330.79,424.24,90.5,0,0,1
16084,2011-09-10,United Kingdom,208,208,1,216,38,1,436.18,436.18,436.18,0.0,0,0,0
16085,2011-09-10,United Kingdom,145,229,2,224,48,2,325.04,162.52,181.35,84.0,0,0,1
16094,2011-09-10,United Kingdom,128,128,1,164,16,1,252.1,252.1,252.1,0.0,2,14,1
16096,2011-09-10,United Kingdom,173,173,1,155,12,1,320.62,320.62,320.62,0.0,0,0,0
16097,2011-09-10,United Kingdom,149,149,1,87,10,1,185.05,185.05,185.05,0.0,0,0,0
16105,2011-09-10,United Kingdom,157,157,1,330,13,1,336.96,336.96,336.96,0.0,0,0,0
16109,2011-09-10,United Kingdom,127,217,2,612,18,2,611.88,305.94,315.0,89.0,0,0,0
16110,2011-09-10,United Kingdom,171,220,2,353,173,2,693.93,346.96,409.7,48.0,0,0,1
16113,2011-09-10,United Kingdom,92,92,1,176,30,1,161.38,161.38,161.38,0.0,0,0,0
16116,2011-09-10,United Kingdom,120,120,1,248,34,1,612.78,612.78,612.78,0.0,1,2,0
16117,2011-09-10,United Kingdom,98,98,1,130,30,1,232.21,232.21,232.21,0.0,0,0,0
16121,2011-09-10,United Kingdom,124,124,1,142,60,1,287.89,287.89,287.89,0.0,0,0,1
16124,2011-09-10,United Kingdom,226,226,1,48,11,1,249.0,249.0,249.0,0.0,1,7,0
16125,2011-09-10,United Kingdom,276,276,1,124,13,1,289.35,289.35,289.35,0.0,0,0,0
16134,2011-09-10,United Kingdom,268,268,1,158,16,1,283.53,283.53,283.53,0.0,1,14,1
16135,2011-09-10,United Kingdom,171,171,1,209,21,1,517.55,517.55,517.55,0.0,0,0,0
16136,2011-09-10,United Kingdom,186,186,1,66,8,1,159.3,159.3,159.3,0.0,0,0,1
16140,2011-09-10,United Kingdom,280,280,1,104,7,1,124.14,124.14,124.14,0.0,0,0,1
16142,2011-09-10,United Kingdom,158,158,1,422,37,1,535.34,535.34,535.34,0.0,0,0,0
16144,2011-09-10,United Kingdom,155,155,1,16,1,1,175.2,175.2,175.2,0.0,0,0,0
16148,2011-09-10,United Kingdom,205,205,1,72,1,1,76.32,76.32,76.32,0.0,0,0,0
16152,2011-09-10,United Kingdom,177,177,1,642,29,1,1829.04,1829.04,1829.04,0.0,0,0,0
16159,2011-09-10,United Kingdom,190,190,1,236,14,1,348.2,348.2,348.2,0.0,0,0,0
16162,2011-09-10,United Kingdom,161,161,1,4,2,1,37.4,37.4,37.4,0.0,0,0,0
16163,2011-09-10,United Kingdom,141,274,2,192,5,2,856.6,428.3,441.6,132.0,1,100,0
16185,2011-09-10,United Kingdom,141,141,1,153,19,1,335.0,335.0,335.0,0.0,0,0,1
16191,2011-09-10,United Kingdom,171,269,8,1612,25,4,2615.68,326.96,596.4,13.86,7,32,1
16193,2011-09-10,United Kingdom,145,145,1,219,19,1,314.45,314.45,314.45,0.0,0,0,0
16202,2011-09-10,United Kingdom,269,269,1,191,18,1,365.27,365.27,365.27,0.0,0,0,0
16208,2011-09-10,United Kingdom,198,198,1,243,40,1,497.59,497.59,497.59,0.0,0,0,1
16212,2011-09-10,United Kingdom,192,192,1,151,30,1,498.15,498.15,498.15,0.0,1,3,1
16216,2011-09-10,United Kingdom,176,176,1,254,37,1,914.93,914.93,914.93,0.0,0,0,0
16217,2011-09-10,United Kingdom,144,191,2,91,13,2,304.25,152.12,183.0,46.0,2,15,0
16221,2011-09-10,United Kingdom,184,276,2,267,29,2,315.37,157.68,166.74,91.0,0,0,1
16222,2011-09-10,United Kingdom,227,227,1,365,120,1,846.72,846.72,846.72,0.0,0,0,0
16226,2011-09-10,United Kingdom,112,144,3,192,6,2,255.12,85.04,130.8,16.0,0,0,0
16227,2011-09-10,United Kingdom,134,134,1,90,6,1,314.22,314.22,314.22,0.0,1,2,0
16229,2011-09-10,United Kingdom,121,121,1,92,12,1,358.2,358.2,358.2,0.0,0,0,1
16230,2011-09-10,United Kingdom,98,129,2,365,32,2,542.03,271.02,275.93,30.0,0,0,0
16233,2011-09-10,United Kingdom,238,275,2,90,9,2,326.5,163.25,179.1,36.0,2,9,1
16235,2011-09-10,United Kingdom,95,241,3,251,34,3,665.29,221.76,320.83,72.5,1,2,1
16239,2011-09-10,United Kingdom,98,98,1,182,15,1,347.9,347.9,347.9,0.0,1,10,1
16244,2011-09-10,United Kingdom,120,281,2,855,88,2,1522.75,761.38,1056.63,160.0,0,0,0
16250,2011-09-10,United Kingdom,170,282,2,208,22,2,389.44,194.72,226.14,112.0,0,0,0
16253,2011-09-10,United Kingdom,164,164,1,1340,53,1,1700.4,1700.4,1700.4,0.0,0,0,1
16256,2011-09-10,United Kingdom,175,175,1,581,13,1,752.43,752.43,752.43,0.0,1,4,0
16270,2011-09-10,United Kingdom,262,262,1,688,54,1,1141.24,1141.24,1141.24,0.0,0,0,0
16274,2011-09-10,United Kingdom,282,282,1,155,64,1,357.95,357.95,357.95,0.0,0,0,0
16275,2011-09-10,United Kingdom,105,105,1,336,33,1,559.87,559.87,559.87,0.0,0,0,0
16282,2011-09-10,United Kingdom,248,248,1,114,11,1,168.3,168.3,168.3,0.0,0,0,0
16297,2011-09-10,United Kingdom,177,177,1,206,20,1,301.9,301.9,301.9,0.0,3,26,0
16298,2011-09-10,United Kingdom,95,95,1,50,7,1,114.3,114.3,114.3,0.0,0,0,1
16306,2011-09-10,United Kingdom,122,276,6,487,36,4,632.27,105.38,335.3,30.6,3,16,0
16315,2011-09-10,United Kingdom,239,239,1,75,14,1,226.37,226.37,226.37,0.0,0,0,0
16319,2011-09-10,United Kingdom,126,126,1,72,3,1,404.4,404.4,404.4,0.0,0,0,0
16321,2011-09-10,Australia,214,232,3,63,5,2,223.65,74.55,87.75,9.0,1,21,1
16323,2011-09-10,United Kingdom,105,105,1,50,1,1,207.5,207.5,207.5,0.0,0,0,0
16327,2011-09-10,United Kingdom,108,278,4,1618,119,4,2469.64,617.41,729.07,56.67,0,0,1
16339,2011-09-10,United Kingdom,193,193,1,23,17,1,109.95,109.95,109.95,0.0,0,0,0
16341,2011-09-10,United Kingdom,110,110,1,534,29,1,797.65,797.65,797.65,0.0,1,5,1
16349,2011-09-10,United Kingdom,199,199,1,9,9,1,53.5,53.5,53.5,0.0,0,0,0
16350,2011-09-10,United Kingdom,242,242,1,196,22,1,376.7,376.7,376.7,0.0,1,3,1
16351,2011-09-10,United Kingdom,241,241,1,90,8,1,153.9,153.9,153.9,0.0,0,0,0
16356,2011-09-10,United Kingdom,106,186,3,93,20,3,211.77,70.59,107.67,39.5,1,1,0
16358,2011-09-10,United Kingdom,93,93,1,221,22,1,462.15,462.15,462.15,0.0,1,1,1
16367,2011-09-10,United Kingdom,271,271,1,91,33,1,170.91,170.91,170.91,0.0,0,0,1
16369,2011-09-10,United Kingdom,105,105,1,199,15,1,354.45,354.45,354.45,0.0,0,0,1
16374,2011-09-10,United Kingdom,171,171,1,52,26,1,156.3,156.3,156.3,0.0,0,0,1
16377,2011-09-10,United Kingdom,176,176,1,1500,5,1,676.2,676.2,676.2,0.0,0,0,0
16378,2011-09-10,United Kingdom,156,219,3,267,22,2,362.95,120.98,144.2,31.5,0,0,0
16383,2011-09-10,United Kingdom,177,177,1,298,48,1,309.46,309.46,309.46,0.0,0,0,1
16384,2011-09-10,United Kingdom,172,172,1,200,24,1,409.1,409.1,409.1,0.0,0,0,1
16386,2011-09-10,United Kingdom,162,162,1,26,4,1,61.1,61.1,61.1,0.0,0,0,1
16387,2011-09-10,United Kingdom,231,231,1,44,4,1,94.36,94.36,94.36,0.0,0,0,0
16389,2011-09-10,United Kingdom,114,192,2,307,16,2,670.17,335.08,550.52,77.0,0,0,1
16392,2011-09-10,United Kingdom,178,178,1,203,41,1,221.19,221.19,221.19,0.0,0,0,0
16399,2011-09-10,United Kingdom,144,144,1,159,31,1,178.41,178.41,178.41,0.0,0,0,1
16402,2011-09-10,United Kingdom,173,278,2,149,55,2,299.6,149.8,211.8,104.0,0,0,0
16403,2011-09-10,United Kingdom,221,221,1,114,10,1,177.5,177.5,177.5,0.0,1,11,0
16405,2011-09-10,United Kingdom,211,219,2,187,3,1,167.25,83.62,160.4,7.0,0,0,0
16411,2011-09-10,United Kingdom,278,278,1,70,19,1,131.5,131.5,131.5,0.0,0,0,1
16414,2011-09-10,United Kingdom,189,189,1,16,3,1,50.8,50.8,50.8,0.0,0,0,1
16424,2011-09-10,United Kingdom,100,100,1,88,5,1,133.56,133.56,133.56,0.0,1,6,0
16425,2011-09-10,United Kingdom,211,211,1,199,21,1,302.7,302.7,302.7,0.0,0,0,0
16427,2011-09-10,United Kingdom,172,193,2,156,8,2,241.06,120.53,131.26,21.0,0,0,0
16431,2011-09-10,United Kingdom,122,206,3,453,51,2,642.81,214.27,298.88,42.0,0,0,0
16440,2011-09-10,United Kingdom,123,123,1,115,35,1,272.46,272.46,272.46,0.0,0,0,1
16441,2011-09-10,United Kingdom,200,200,1,110,12,1,211.0,211.0,211.0,0.0,0,0,1
16442,2011-09-10,United Kingdom,136,269,2,354,99,2,437.03,218.52,285.37,133.0,0,0,1
16446,2011-09-10,United Kingdom,114,114,1,2,2,1,2.9,2.9,2.9,0.0,0,0,0
16448,2011-09-10,United Kingdom,107,107,1,78,19,1,188.89,188.89,188.89,0.0,0,0,0
16449,2011-09-10,United Kingdom,106,189,2,367,40,2,707.69,353.84,416.69,82.0,1,8,0
16457,2011-09-10,United Kingdom,127,127,1,140,9,1,208.36,208.36,208.36,0.0,0,0,0
16462,2011-09-10,United Kingdom,94,192,2,8,1,2,68.0,34.0,34.0,98.0,0,0,1
16463,2011-09-10,United Kingdom,113,113,1,179,19,1,319.37,319.37,319.37,0.0,1,1,1
16469,2011-09-10,United Kingdom,155,155,2,114,52,1,276.88,138.44,179.18,0.0,0,0,1
16471,2011-09-10,United Kingdom,183,183,1,141,13,1,223.95,223.95,223.95,0.0,0,0,0
16483,2011-09-10,United Kingdom,101,101,1,44,19,1,139.35,139.35,139.35,0.0,0,0,0
16494,2011-09-10,United Kingdom,205,205,1,675,47,1,826.53,826.53,826.53,0.0,0,0,0
16495,2011-09-10,United Kingdom,185,185,2,166,32,1,246.51,123.26,238.01,0.0,0,0,1
16496,2011-09-10,United Kingdom,116,225,2,784,71,2,1185.04,592.52,736.7,109.0,1,20,1
16497,2011-09-10,United Kingdom,112,242,5,789,82,3,1550.7,310.14,718.64,32.5,0,0,1
16499,2011-09-10,United Kingdom,269,273,2,127,18,1,365.45,182.73,218.1,4.0,3,5,0
16500,2011-09-10,United Kingdom,239,239,1,1,1,1,165.0,165.0,165.0,0.0,0,0,1
16509,2011-09-10,United Kingdom,205,205,1,64,13,1,363.7,363.7,363.7,0.0,0,0,0
16510,2011-09-10,United Kingdom,281,281,1,92,13,1,248.1,248.1,248.1,0.0,0,0,0
16517,2011-09-10,United Kingdom,186,186,1,96,17,1,162.7,162.7,162.7,0.0,0,0,0
16518,2011-09-10,United Kingdom,193,193,1,124,11,1,190.7,190.7,190.7,0.0,1,2,1
16519,2011-09-10,United Kingdom,274,274,1,24,5,1,103.7,103.7,103.7,0.0,0,0,1
16520,2011-09-10,United Kingdom,95,274,3,558,129,3,1046.57,348.86,423.65,89.5,1,1,0
16529,2011-09-10,United Kingdom,99,99,1,198,30,1,455.25,455.25,455.25,0.0,0,0,0
16539,2011-09-10,United Kingdom,128,282,3,421,34,2,1053.61,351.2,442.35,76.5,0,0,1
16546,2011-09-10,United Kingdom,199,281,2,549,25,2,787.15,393.58,487.75,81.0,1,852,0
16552,2011-09-10,United Kingdom,151,282,2,219,17,2,379.73,189.87,284.44,130.0,0,0,0
16554,2011-09-10,United Kingdom,131,240,2,129,21,2,314.11,157.06,313.26,109.0,3,28,1
16560,2011-09-10,United Kingdom,267,267,1,169,20,1,332.18,332.18,332.18,0.0,0,0,1
16565,2011-09-10,United Kingdom,273,273,1,46,3,1,173.7,173.7,173.7,0.0,0,0,0
16567,2011-09-10,United Kingdom,103,245,2,996,34,2,865.6,432.8,557.56,142.0,0,0,0
16573,2011-09-10,United Kingdom,199,199,1,111,16,1,292.63,292.63,292.63,0.0,1,5,1
16581,2011-09-10,United Kingdom,91,91,1,134,9,1,105.84,105.84,105.84,0.0,1,12,0
16583,2011-09-10,United Kingdom,282,282,1,111,14,1,233.45,233.45,233.45,0.0,0,0,0
16584,2011-09-10,United Kingdom,163,163,1,488,14,1,611.94,611.94,611.94,0.0,1,11,1
16586,2011-09-10,United Kingdom,157,157,1,95,8,1,463.95,463.95,463.95,0.0,0,0,0
16587,2011-09-10,United Kingdom,141,141,1,71,13,1,225.15,225.15,225.15,0.0,0,0,0
16593,2011-09-10,United Kingdom,98,236,2,85,20,2,255.5,127.75,185.9,138.0,0,0,1
16596,2011-09-10,United Kingdom,275,275,1,47,6,1,120.65,120.65,120.65,0.0,0,0,1
16598,2011-09-10,United Kingdom,194,194,1,73,10,1,145.05,145.05,145.05,0.0,1,3,0
16600,2011-09-10,United Kingdom,162,247,2,368,18,2,237.46,118.73,125.86,85.0,0,0,1
16610,2011-09-10,United Kingdom,128,128,1,66,6,1,75.66,75.66,75.66,0.0,0,0,0
16611,2011-09-10,United Kingdom,95,95,1,47,9,1,129.49,129.49,129.49,0.0,1,1,0
16614,2011-09-10,United Kingdom,91,91,1,223,26,1,506.19,506.19,506.19,0.0,0,0,0
16617,2011-09-10,United Kingdom,144,144,1,91,5,1,151.85,151.85,151.85,0.0,0,0,0
16618,2011-09-10,United Kingdom,119,231,4,771,44,3,1441.29,360.32,728.16,37.0,1,1,1
16619,2011-09-10,United Kingdom,172,172,1,133,14,1,226.21,226.21,226.21,0.0,1,4,0
16620,2011-09-10,United Kingdom,169,169,1,48,5,1,95.76,95.76,95.76,0.0,0,0,1
16623,2011-09-10,United Kingdom,154,154,1,39,5,1,129.45,129.45,129.45,0.0,0,0,0
16624,2011-09-10,United Kingdom,106,106,1,196,21,1,426.43,426.43,426.43,0.0,0,0,1
16625,2011-09-10,United Kingdom,183,183,1,164,23,1,333.08,333.08,333.08,0.0,0,0,0
16634,2011-09-10,United Kingdom,131,281,2,82,9,2,217.9,108.95,164.8,149.0,0,0,0
16639,2011-09-10,United Kingdom,115,144,2,159,19,2,471.15,235.58,308.2,29.0,0,0,1
16642,2011-09-10,United Kingdom,116,116,1,131,15,1,307.73,307.73,307.73,0.0,1,1,1
16643,2011-09-10,United Kingdom,154,154,1,269,27,1,487.51,487.51,487.51,0.0,0,0,0
16658,2011-09-10,United Kingdom,277,277,1,40,8,1,123.24,123.24,123.24,0.0,0,0,0
16659,2011-09-10,United Kingdom,98,98,1,72,2,1,39.12,39.12,39.12,0.0,0,0,0
16660,2011-09-10,United Kingdom,119,228,2,228,5,2,384.36,192.18,282.6,108.0,0,0,1
16665,2011-09-10,United Kingdom,271,271,1,59,9,1,135.4,135.4,135.4,0.0,0,0,0
16667,2011-09-10,United Kingdom,193,193,1,78,20,1,203.35,203.35,203.35,0.0,0,0,1
16676,2011-09-10,United Kingdom,122,246,3,412,58,3,1098.5,366.17,464.82,62.0,1,5,1
16679,2011-09-10,United Kingdom,275,275,1,29,3,1,129.75,129.75,129.75,0.0,0,0,0
16690,2011-09-10,United Kingdom,110,110,1,46,5,1,86.5,86.5,86.5,0.0,0,0,1
16692,2011-09-10,United Kingdom,165,198,2,152,2,2,1276.0,638.0,1267.5,32.0,0,0,0
16693,2011-09-10,United Kingdom,180,180,1,51,21,1,157.56,157.56,157.56,0.0,0,0,1
16697,2011-09-10,United Kingdom,150,150,1,27,20,1,112.75,112.75,112.75,0.0,0,0,0
16698,2011-09-10,United Kingdom,135,162,2,840,4,2,1998.0,999.0,1182.0,26.0,0,0,0
16709,2011-09-10,United Kingdom,108,190,4,521,42,3,1984.59,496.15,1120.53,27.33,0,0,1
16714,2011-09-10,United Kingdom,127,226,3,610,77,2,1161.53,387.18,1136.58,49.0,1,2,0
16716,2011-09-10,United Kingdom,175,220,2,120,1,2,901.2,450.6,734.4,44.0,1,76,0
16718,2011-09-10,United Kingdom,278,278,1,413,41,1,623.75,623.75,623.75,0.0,0,0,0
16721,2011-09-10,United Kingdom,171,171,1,172,37,1,292.47,292.47,292.47,0.0,0,0,0
16725,2011-09-10,United Kingdom,211,280,7,294,110,3,781.02,111.57,203.6,11.5,1,1,0
16726,2011-09-10,United Kingdom,105,270,4,541,71,3,795.19,198.8,413.22,54.67,0,0,1
16727,2011-09-10,United Kingdom,273,273,1,177,41,1,272.82,272.82,272.82,0.0,0,0,0
