customer_id,age,tenure_months,visits_30d,monthly_spend,plan,region,support_tickets_90d,noise_a,treatment,reactivated_90d
C0002251,44,13,4,35.35,basic,south,1,-0.05102926899430806,0,0
C0002252,23,46,4,20.55,basic,north,1,0.36992283355837996,0,1
C0002253,72,59,3,83.68,plus,west,0,-0.8233150520895747,0,0
C0002254,55,15,2,36.98,plus,west,1,-1.0189552390803813,0,0
C0002255,34,26,3,88.46,basic,south,1,-0.7379256891623823,1,0
C0002256,75,53,2,37.05,plus,south,1,1.951702720953544,0,0
C0002257,44,49,6,38.46,basic,south,0,0.7233820389263189,1,0
C0002258,40,43,4,97.55,plus,east,0,0.6804953806031011,0,0
C0002259,24,64,4,47.54,basic,south,0,1.627508722590828,0,0
C0002260,74,40,5,109.46,premium,south,0,-0.7661633545052171,1,0
C0002261,42,43,4,2.56,plus,west,0,0.8695118561128624,0,0
C0002262,34,71,4,126.32,basic,south,3,-1.3984889075322198,0,0
C0002263,23,19,8,104.85,plus,east,1,-0.4666454718382663,1,0
C0002264,33,67,2,58.43,premium,west,1,-0.9323054685587256,0,0
C0002265,65,62,3,54.18,basic,south,0,-0.7259493066283631,0,0
C0002266,43,15,2,36.48,basic,north,1,0.275477744342811,0,0
C0002267,79,6,3,86.15,basic,west,1,-1.077200139074641,0,0
C0002268,20,42,5,14.34,basic,west,1,-0.4127342813279199,1,0
C0002269,22,21,2,77.3,plus,north,2,1.995727342759846,0,0
C0002270,45,55,4,90.49,premium,south,1,-1.76632017556162,0,1
C0002271,40,61,5,65.48,basic,east,0,0.820022711021918,1,0
C0002272,32,28,2,36.49,basic,east,2,-1.7676921535156498,0,0
C0002273,77,65,2,66.09,basic,north,0,0.8678384595734713,0,0
C0002274,35,40,5,16.2,premium,south,4,0.7637401791887475,1,0
C0002275,25,10,5,63.62,basic,south,3,-0.6747188562892066,1,0
C0002276,31,55,7,6.53,plus,south,2,0.35135889224184225,1,0
C0002277,68,8,5,112.18,premium,south,0,-0.18159154969414684,1,1
C0002278,75,8,1,24.9,basic,north,1,-1.346150396190597,0,1
C0002279,24,7,0,40.48,plus,east,2,0.5745492115013853,0,0
C0002280,73,19,6,58.17,premium,south,1,-2.8420545536916832,1,0
C0002281,46,48,1,99.88,plus,west,0,0.14389691404949415,0,0
C0002282,57,35,1,171.37,plus,north,0,-1.9520367223215565,0,0
C0002283,66,16,4,29.55,basic,west,0,0.7283703516106136,0,0
C0002284,44,71,7,11.97,premium,north,0,-0.45431261604809375,1,0
C0002285,66,34,4,13.62,plus,west,1,-1.3630340103604495,0,0
C0002286,43,7,2,140.55,basic,south,1,-0.38363215465394135,0,0
C0002287,67,46,7,64.44,basic,east,2,0.27062251844694735,1,0
C0002288,77,59,2,204.36,basic,south,1,-0.14044919390184726,0,0
C0002289,38,63,1,104.63,plus,west,0,0.8798125940346442,0,0
C0002290,23,64,4,10.39,basic,north,1,0.043228426626217384,1,0
C0002291,51,40,10,50.33,basic,west,0,-0.35047705667257606,1,1
C0002292,56,44,5,85.3,basic,north,0,0.09243419519252719,1,0
C0002293,25,11,1,200.94,basic,north,1,-0.19719787072655953,0,0
C0002294,29,34,6,70.79,basic,east,1,0.3552697191575982,1,0
C0002295,79,68,6,21.28,basic,north,1,0.29034878839996925,1,0
C0002296,73,36,6,89.71,plus,south,2,0.552869330147659,1,1
C0002297,63,65,4,34.74,plus,west,0,-0.6956190471779926,0,0
C0002298,41,25,1,46.12,basic,west,2,0.2504681812700455,0,0
C0002299,42,25,4,145.78,plus,south,2,-0.051038574622542104,0,0
C0002300,71,20,2,101.75,premium,south,2,-1.3633816410097543,0,0
C0002301,48,13,2,32.28,basic,west,2,-1.2183830975039094,0,0
C0002302,18,24,3,26.94,basic,south,1,0.6730001104090015,0,0
C0002303,54,33,4,56.19,basic,south,1,-0.9549188393549883,0,0
C0002304,30,57,4,48.61,basic,north,1,0.5841821822047525,1,0
C0002305,40,34,4,18.23,basic,north,2,-0.6956800044344909,0,0
C0002306,53,6,6,47.06,premium,north,2,0.17459756240644692,1,0
C0002307,38,23,3,31.6,basic,north,0,0.7174053842305754,0,0
C0002308,61,44,6,68.97,basic,north,1,-0.7466300443262174,1,0
C0002309,74,21,4,66.28,basic,west,0,1.2654256912146111,0,0
C0002310,22,66,2,85.82,basic,south,1,-0.36840483088149767,0,0
C0002311,27,40,4,73.47,plus,north,2,-0.4049499988469872,0,0
C0002312,54,32,6,148.3,plus,south,0,-1.1012694708586042,1,0
C0002313,76,69,2,0.95,premium,north,0,0.08781357252890547,1,0
C0002314,22,26,3,56.77,basic,north,2,-1.2683628840752488,0,0
C0002315,52,44,6,56.35,premium,south,0,0.4143211172323571,1,1
C0002316,64,18,3,34.27,plus,east,0,1.0672418354795832,0,0
C0002317,46,41,4,23.54,plus,north,2,-0.03379423282231551,0,0
C0002318,18,32,3,11.64,basic,east,1,0.2660815540186736,0,0
C0002319,47,66,7,32.69,premium,north,2,-0.4642981933826771,1,1
C0002320,30,66,5,24.72,basic,west,1,0.03329017964968049,1,0
C0002321,18,64,5,53.29,basic,south,1,1.3110535415876077,1,1
C0002322,74,69,2,166.55,premium,west,3,0.39585072021435747,0,0
C0002323,38,37,2,56.01,basic,north,1,0.9012513143067169,0,0
C0002324,67,51,5,75.51,premium,north,1,-0.6596697244369905,1,0
C0002325,46,58,1,43.25,plus,east,0,1.2469475504870517,0,0
C0002326,50,24,4,164.71,plus,north,1,-1.0979597090965127,0,0
C0002327,20,21,2,77.39,basic,west,1,-0.586673877207431,0,0
C0002328,67,25,4,8.41,premium,north,0,-0.9086181291979119,0,1
C0002329,18,58,2,91.96,basic,south,0,1.895112169781125,0,0
C0002330,59,23,4,49.11,premium,west,1,1.4237336212412133,0,1
C0002331,18,59,5,64.77,premium,south,1,-0.4172703183455772,1,0
C0002332,61,6,4,19.28,basic,south,0,-0.28790089871295427,0,0
C0002333,56,39,2,102.11,basic,west,1,0.08141497459281333,1,0
C0002334,19,53,2,6.31,plus,south,2,1.8603025031760734,0,0
C0002335,18,40,5,18.17,plus,west,0,2.1016296713942113,1,0
C0002336,66,53,7,157.84,basic,north,0,0.7336816772351493,1,0
C0002337,77,42,2,42.15,basic,north,0,-1.0851929128781364,1,0
C0002338,53,22,7,32.46,basic,west,0,2.3193615755031827,1,1
C0002339,56,71,5,64.57,premium,south,1,0.24363052213553169,1,1
C0002340,56,44,3,30.26,plus,west,0,0.11921555825219902,0,0
C0002341,62,57,5,25.66,basic,west,0,-0.1117919839468831,1,0
C0002342,75,53,4,72.95,plus,north,2,-0.5629292136081947,1,0
C0002343,20,21,6,31.26,plus,east,2,-1.2131465416012437,0,0
C0002344,63,52,6,92.22,basic,east,2,-0.8960766107521866,1,1
C0002345,49,52,4,29.29,plus,north,0,0.17367786583321773,0,0
C0002346,41,27,2,13.8,basic,west,1,1.198528413891131,0,0
C0002347,30,64,0,65.12,premium,west,2,-1.6765232084920203,0,1
C0002348,73,63,7,93.27,basic,south,0,0.5584714050800145,1,1
C0002349,75,28,9,54.67,plus,west,2,0.5194028407387752,1,0
C0002350,27,51,1,58.37,plus,north,1,0.3474707348107617,0,0
C0002351,40,69,8,34.63,premium,west,1,1.1561297402042814,1,0
C0002352,23,12,3,65.72,plus,east,1,0.7662968136663906,0,0
C0002353,30,33,5,110.45,plus,north,2,1.1111806602362873,1,0
C0002354,70,46,1,112.78,plus,east,2,1.078803752826579,0,0
C0002355,44,37,8,42.16,plus,west,1,0.6233105470414966,1,0
C0002356,27,62,5,53.83,basic,south,3,-0.30514094002719333,1,0
C0002357,38,47,4,121.9,premium,north,1,-0.8988713873631322,0,0
C0002358,51,15,4,51.33,basic,east,2,0.24259339577027011,0,0
C0002359,26,9,2,48.81,basic,west,0,1.6303383309679669,0,0
C0002360,42,9,4,16.41,premium,west,1,0.6146303415205839,0,1
C0002361,66,37,3,117.05,basic,north,4,1.5490567715704988,0,0
C0002362,23,54,4,29.0,plus,east,2,0.9459452117295705,0,0
C0002363,31,29,5,22.75,plus,west,1,0.6571423349152583,1,0
C0002364,59,17,4,76.07,plus,south,0,-1.3454793129568836,1,0
C0002365,74,69,5,45.07,plus,west,0,0.8886927900073687,1,0
C0002366,32,7,6,40.22,plus,west,0,-0.5446719583791414,1,0
C0002367,63,30,5,48.28,basic,east,1,-0.38791152054420047,1,0
C0002368,35,2,8,138.71,plus,north,0,-2.431911211436213,1,0
C0002369,71,40,5,10.61,basic,south,1,-0.4077323676700317,1,0
C0002370,53,16,5,39.8,plus,west,2,-1.1748136501726367,1,0
C0002371,63,37,3,8.69,plus,east,1,0.2858582231506068,0,0
C0002372,77,42,5,120.46,premium,west,0,-0.17120547370269626,1,1
C0002373,72,2,6,34.46,plus,north,1,-0.07908702489726636,1,0
C0002374,57,32,2,88.47,basic,south,0,0.15939827086097788,0,0
C0002375,77,15,5,37.95,premium,south,0,0.10829577995564375,1,1
C0002376,60,15,3,10.77,plus,south,2,-1.1894710991932274,0,0
C0002377,18,68,4,27.62,premium,north,1,-0.2978963314779335,0,0
C0002378,39,37,5,65.66,basic,south,2,0.689953548344314,1,0
C0002379,34,9,7,49.18,plus,west,1,-1.016709980712372,1,0
C0002380,43,45,2,18.88,plus,north,0,-0.7325149966094084,0,0
C0002381,74,31,7,22.66,basic,north,0,0.1131271609289041,1,0
C0002382,77,7,0,84.75,premium,south,3,-0.20729591921597681,0,1
C0002383,51,39,3,25.51,basic,north,0,0.0020558023813653462,1,0
C0002384,28,43,2,97.17,basic,east,1,-0.4838242802670646,0,0
C0002385,75,4,2,112.34,premium,west,3,1.5647599691922638,0,1
C0002386,18,33,2,82.5,plus,south,2,-2.0796759131866946,0,1
C0002387,46,70,4,77.04,basic,east,1,0.7125909046395142,0,0
C0002388,53,49,8,90.44,basic,west,2,-0.19127107461570872,1,0
C0002389,39,51,3,57.74,plus,west,1,0.6761711396164132,0,0
C0002390,64,17,6,17.51,plus,east,0,-0.20555053819356162,1,0
C0002391,69,63,6,35.13,basic,south,1,-0.11007510584650719,1,1
C0002392,28,14,5,8.95,plus,south,0,0.763765846707885,1,0
C0002393,34,36,3,17.04,premium,east,0,-0.39339552336637684,0,0
C0002394,19,58,4,52.7,basic,east,1,-1.686410955209943,0,0
C0002395,43,70,6,2.6,basic,east,0,1.2922588812955744,1,0
C0002396,73,4,3,5.02,premium,south,2,1.0592433424961838,1,1
C0002397,69,22,7,59.9,plus,south,1,1.2743661617526956,1,1
C0002398,43,29,3,75.58,plus,east,1,-2.1640542676279337,1,0
C0002399,42,26,4,108.0,basic,west,3,0.44899615139102306,0,0
C0002400,38,38,1,35.64,basic,east,0,-0.47503422299271164,0,0
C0002401,58,19,5,22.18,premium,east,3,-0.72447252279922,1,1
C0002402,55,44,2,13.86,premium,west,1,1.2118443937130663,0,0
C0002403,27,46,8,95.57,plus,south,1,-1.1781629459956067,1,1
C0002404,75,16,2,76.53,plus,north,0,1.4564638068018563,0,0
C0002405,31,53,3,37.86,basic,west,0,-1.316665456569153,0,0
C0002406,51,7,6,37.4,plus,south,3,-1.0927316786529948,1,1
C0002407,78,62,2,7.01,basic,north,1,-0.8507700927456884,1,0
C0002408,57,57,7,57.48,basic,south,0,2.2462802211398456,0,0
C0002409,29,19,2,74.36,basic,north,0,0.3514675820720807,0,0
C0002410,70,41,2,42.97,premium,south,1,-1.0748573395442111,0,1
C0002411,28,69,7,79.43,plus,north,3,1.156882349566408,0,0
C0002412,72,6,8,60.91,basic,east,1,-0.2548725136700422,1,0
C0002413,19,32,3,211.63,basic,east,0,1.7231451213249982,0,0
C0002414,24,11,3,38.42,plus,north,1,0.49914520691591546,0,0
C0002415,22,12,3,63.35,basic,south,0,-1.4501631001734934,0,0
C0002416,25,21,1,7.03,premium,west,1,0.8187306653516891,0,1
C0002417,42,35,1,71.85,plus,east,0,-0.6427155288400801,0,0
C0002418,59,37,1,24.26,basic,north,1,0.18808879425392186,1,0
C0002419,56,7,2,33.53,basic,west,1,-1.6650076659197146,0,0
C0002420,50,49,5,91.71,premium,north,0,0.6861661949515038,0,0
C0002421,72,38,5,109.17,plus,south,2,1.158696483731481,1,0
C0002422,38,43,3,48.69,basic,east,0,-0.9540385313405362,0,0
C0002423,79,1,1,89.44,basic,east,0,-0.10306852813153392,0,0
C0002424,22,47,2,29.95,plus,west,1,1.8082875523740534,0,0
C0002425,40,58,3,64.75,premium,north,0,-0.3017609388907431,0,1
C0002426,29,32,2,62.1,plus,north,2,-0.2780128959278027,1,0
C0002427,48,62,2,12.27,plus,west,0,0.50546085765105,1,0
C0002428,72,33,3,19.14,basic,south,0,0.3637795262756955,0,0
C0002429,42,2,1,11.75,basic,east,1,-0.7000718029348653,0,0
C0002430,59,70,3,19.33,basic,west,0,-1.3082404632229017,0,0
C0002431,46,57,4,11.19,basic,west,2,-1.3744256701203967,0,0
C0002432,31,20,2,54.97,plus,south,0,0.4589519755855305,0,0
C0002433,70,59,4,25.32,basic,north,0,-1.1561691997915209,0,0
C0002434,72,44,4,76.11,premium,south,0,-2.1790333714480092,0,1
C0002435,43,59,2,158.85,premium,west,2,-0.11086831000705613,0,0
C0002436,22,6,4,28.53,plus,west,1,0.14987095036277295,0,0
C0002437,64,37,2,21.88,plus,north,0,0.9963992844929869,0,0
C0002438,38,11,8,66.29,basic,east,0,1.4258062956128301,1,0
C0002439,71,59,8,24.02,plus,north,1,0.7011227509288332,1,1
C0002440,73,57,2,40.81,basic,west,1,1.310156208038816,1,0
C0002441,43,71,3,97.99,basic,east,0,-0.7431901609065956,0,0
C0002442,40,55,5,55.17,basic,west,3,-1.255836564531235,1,0
C0002443,39,71,7,19.8,basic,south,0,0.0239800163611972,0,1
C0002444,67,29,2,90.96,basic,north,1,-0.8343853570818661,0,0
C0002445,23,18,6,35.55,plus,north,1,-0.34253869901259404,1,0
C0002446,49,10,5,24.01,premium,north,1,-0.3771739112748139,1,0
C0002447,59,7,2,26.81,basic,east,0,-0.5936739762603042,0,0
C0002448,63,12,3,74.09,basic,north,3,0.48807550920604764,0,0
C0002449,67,58,2,96.73,basic,west,1,0.9901614571040959,0,0
C0002450,45,47,4,108.91,premium,east,0,0.06557508626201075,0,1
C0002451,57,17,2,47.95,plus,south,0,-1.3909579370776601,0,0
C0002452,61,43,0,98.39,premium,west,0,0.2835767158249129,0,1
C0002453,35,43,5,77.87,plus,north,1,0.3866740030371229,1,0
C0002454,67,20,6,141.23,basic,east,0,0.09997442235767676,1,0
C0002455,61,31,5,67.71,plus,south,1,-0.5870243928676955,1,0
C0002456,29,63,0,43.44,basic,south,0,1.423701509142461,1,0
C0002457,31,36,2,89.48,plus,north,2,0.6191156922506079,0,1
C0002458,50,26,6,23.05,plus,north,0,0.0011584141457378204,1,0
C0002459,67,62,0,49.0,basic,east,0,0.0759509415387183,1,0
C0002460,27,34,6,40.53,basic,north,2,-1.1847571954568785,1,0
C0002461,76,9,2,45.55,plus,west,3,-0.8318093815317296,0,0
C0002462,43,35,5,47.93,premium,south,0,0.3220081254504447,1,1
C0002463,38,51,4,102.3,basic,west,0,0.07360543849895348,0,0
C0002464,60,40,4,60.22,basic,west,1,-0.9255780599531265,0,0
C0002465,55,61,3,87.77,plus,north,0,0.17337120136201517,0,0
C0002466,27,20,5,22.99,plus,west,3,-0.11296104798759823,1,0
C0002467,46,38,4,23.15,basic,north,0,0.13435505857305044,0,0
C0002468,22,47,1,12.32,basic,south,2,1.9877710830661064,0,0
C0002469,38,61,5,16.19,plus,east,0,0.38749285981966064,1,0
C0002470,56,36,3,10.02,plus,north,0,-0.7203023947893866,0,0
C0002471,73,34,6,95.53,basic,east,0,-1.1336403224126463,1,0
C0002472,51,50,7,27.67,basic,south,2,0.6234480777786096,1,1
C0002473,37,3,6,51.73,basic,south,1,1.327016250957849,0,0
C0002474,20,36,3,158.01,premium,north,1,0.719912349032489,0,0
C0002475,67,4,3,63.59,basic,east,0,-1.7548952760285839,0,0
C0002476,32,40,3,41.58,basic,north,1,1.5833368157286278,0,0
C0002477,64,4,4,55.03,basic,east,3,2.444082110244819,0,0
C0002478,64,22,4,5.36,plus,west,3,0.2530279762987462,1,0
C0002479,24,4,2,125.87,plus,south,0,-0.596677095820004,0,0
C0002480,77,47,6,43.9,basic,north,1,-0.7220675247000884,1,0
C0002481,69,52,2,15.02,basic,east,0,0.227895329643396,0,0
C0002482,50,48,10,40.24,basic,south,0,1.4989171842659046,1,0
C0002483,41,4,3,165.32,basic,north,1,1.1962777792016464,0,0
C0002484,58,68,5,60.07,basic,north,1,1.7826393449066735,1,0
C0002485,40,70,4,60.44,premium,south,1,0.13600074107472607,0,1
C0002486,23,43,3,35.22,premium,west,0,-1.3209055533507366,0,0
C0002487,45,11,1,42.31,basic,west,1,1.5678258447171163,0,0
C0002488,55,49,8,4.92,basic,west,0,-2.578214825104382,1,0
C0002489,42,40,3,38.67,basic,north,1,-1.0312340313179096,0,0
C0002490,19,62,5,77.98,plus,south,1,0.8931007442009142,1,0
C0002491,44,29,4,97.93,plus,east,1,-2.0318010049868542,0,0
C0002492,21,33,6,44.26,basic,west,4,-1.6357457780009639,1,0
C0002493,64,33,7,89.3,plus,south,0,-0.556781781956849,1,1
C0002494,38,26,4,28.74,basic,north,1,-1.4498664428574568,0,0
C0002495,37,1,2,65.9,plus,east,1,1.7784400926790158,0,0
C0002496,60,49,1,52.37,basic,east,2,-0.4506191951693812,0,0
C0002497,27,37,4,120.46,basic,south,2,1.6513591378334174,0,0
C0002498,56,15,2,56.72,plus,west,1,0.13584622352458287,0,0
C0002499,64,52,1,29.31,premium,south,2,-0.475388619120812,0,1
C0002500,76,16,2,119.91,premium,east,0,-0.06190406357686345,0,0
C0002501,44,31,2,3.63,basic,west,0,0.2965027168942375,0,0
C0002502,29,28,2,72.5,basic,east,1,-0.3547075622460025,0,0
C0002503,51,29,6,161.15,premium,north,0,1.2090433242371972,1,1
C0002504,68,36,1,10.98,basic,south,1,-0.32656363207527145,0,0
C0002505,28,35,5,49.16,premium,south,1,-0.884239975492743,1,0
C0002506,51,41,4,60.8,basic,east,0,-1.2870761537214692,0,0
C0002507,59,10,1,41.22,plus,north,2,-0.8161007281224384,0,0
C0002508,70,68,3,14.51,basic,west,0,0.13445818067682674,0,0
C0002509,56,7,4,31.69,plus,south,1,1.7426650509629926,0,0
C0002510,72,17,3,30.89,plus,east,0,0.5717208577001015,0,0
C0002511,57,60,3,18.68,basic,north,1,0.305822408952195,0,0
C0002512,68,17,3,64.9,basic,north,2,-0.22914053147488522,0,0
C0002513,75,29,3,67.02,premium,east,1,0.11176743498963734,1,0
C0002514,67,57,4,111.15,basic,west,0,-0.2636219229508939,0,0
C0002515,22,67,6,58.0,premium,east,0,0.3900106529467052,1,0
C0002516,64,43,6,77.58,plus,west,2,1.2446071943976857,0,0
C0002517,50,66,3,45.58,basic,west,2,-1.3898266956650651,0,0
C0002518,65,56,8,3.63,basic,south,0,-2.3219974850311647,0,0
C0002519,20,17,6,53.98,premium,north,1,-0.13376645378221924,1,1
C0002520,74,57,3,67.99,plus,east,1,1.1588275849354657,0,0
C0002521,40,8,7,75.69,plus,west,1,-1.0453041935702618,1,0
C0002522,79,48,2,64.31,basic,west,2,0.9944304848201374,0,0
C0002523,57,56,6,17.27,plus,west,0,0.8040704010513336,0,0
C0002524,28,41,3,9.68,basic,east,0,1.0886515846546903,0,0
C0002525,68,33,7,15.64,plus,north,1,-1.4835057344632123,1,0
C0002526,48,20,4,68.29,basic,north,1,-0.2923807769547055,0,0
C0002527,35,3,5,89.95,basic,south,1,0.066215643669553,1,0
C0002528,24,56,1,32.53,basic,east,0,-0.2058103905230752,0,0
C0002529,73,47,4,16.01,plus,west,1,-1.287544254188567,0,0
C0002530,73,57,7,63.98,basic,west,0,-0.6347775077829324,1,1
C0002531,75,14,3,34.96,basic,north,0,-0.1514122610946706,0,0
C0002532,63,42,4,232.93,basic,west,1,-0.3248267887105272,0,0
C0002533,75,47,5,49.84,premium,east,3,-0.32299492844528915,1,0
C0002534,68,50,1,77.0,premium,north,1,0.3071039423194379,1,0
C0002535,45,65,5,59.85,basic,south,0,-0.3714844922316039,1,0
C0002536,58,61,1,22.77,basic,south,3,-0.9206189302592647,0,0
C0002537,56,57,4,135.48,premium,south,0,-0.1890902489411072,0,1
C0002538,41,38,2,25.94,premium,south,0,-0.902641256472666,0,1
C0002539,47,62,5,55.92,plus,west,2,-0.9475053089129388,1,0
C0002540,68,69,3,75.26,basic,north,0,0.5181181764889466,0,1
C0002541,22,1,5,24.3,basic,north,2,-0.1864075736346755,1,0
C0002542,71,49,2,42.68,basic,south,4,0.47731407614523874,0,0
C0002543,34,55,3,2.76,plus,west,0,-2.128268342134552,0,0
C0002544,31,3,3,79.79,basic,east,2,-1.6494129777602977,0,0
C0002545,69,37,2,52.72,basic,west,2,0.3409891901269183,0,0
C0002546,40,46,3,45.82,basic,west,0,-0.6843554698431047,0,0
C0002547,29,52,3,109.52,basic,west,1,-0.5793932604453714,0,0
C0002548,20,43,3,20.15,basic,south,2,-1.4107975098117762,1,0
C0002549,45,43,2,37.77,basic,west,2,1.1648114101864215,0,0
C0002550,55,9,3,60.71,plus,east,2,0.7825561286655571,0,0
C0002551,59,68,5,139.25,basic,west,3,0.4635541652667755,1,0
C0002552,62,34,4,110.12,basic,south,0,0.07010312109584625,0,0
C0002553,43,2,7,13.73,plus,north,1,0.863603918711945,1,1
C0002554,23,18,5,71.39,basic,east,0,1.4895273876263926,1,0
C0002555,54,50,4,63.18,plus,west,3,-1.1994338860146718,0,0
C0002556,76,41,1,47.76,premium,south,1,1.4569466141711795,0,1
C0002557,53,63,8,28.37,plus,west,0,-1.253620151877698,1,0
C0002558,24,28,3,30.33,basic,east,1,-0.9576086296787728,0,0
C0002559,25,34,5,74.85,basic,south,1,-1.5076291193797111,1,0
C0002560,22,29,2,13.53,premium,south,0,-0.7479499553943368,0,1
C0002561,20,61,4,44.62,basic,east,1,-1.0602955920163184,0,0
C0002562,70,47,6,19.47,basic,east,2,0.9322208399142807,1,1
C0002563,50,71,3,29.07,basic,west,1,0.44512874908347744,0,0
C0002564,41,46,2,33.71,plus,north,3,1.8490117133242308,0,0
C0002565,57,71,5,98.06,plus,south,1,0.04864639444291086,0,0
C0002566,69,58,3,65.5,basic,west,0,0.5610709303572444,0,0
C0002567,52,58,4,47.34,premium,east,2,0.9775897785950205,0,1
C0002568,40,34,3,135.05,premium,west,0,-0.19150528930061805,0,1
C0002569,78,70,3,53.55,basic,south,0,0.8026541763149482,0,0
C0002570,43,29,1,32.84,basic,west,3,0.6198789860728123,0,0
C0002571,27,14,4,76.95,premium,south,4,-0.5108618418955587,0,1
C0002572,49,10,2,27.61,basic,east,0,1.457074861363262,0,0
C0002573,23,38,3,19.05,basic,west,0,2.353646522482804,0,0
C0002574,62,11,3,24.99,basic,north,0,-0.07130430470304426,0,0
C0002575,69,45,3,69.66,premium,east,1,0.1421128295393946,0,1
C0002576,54,26,6,18.6,premium,east,0,0.45840192904490157,1,1
C0002577,73,28,1,34.36,plus,west,1,0.10341149746671656,0,0
C0002578,74,66,4,28.08,premium,south,1,0.454849454165408,0,0
C0002579,78,39,5,44.37,basic,west,1,0.9704175079757982,1,0
C0002580,44,8,2,85.37,basic,west,0,1.0080226891093211,0,0
C0002581,73,14,4,142.33,basic,east,1,-1.493938888078228,0,0
C0002582,21,25,4,49.46,premium,north,0,-0.6404075634839058,1,1
C0002583,42,14,2,47.33,basic,south,3,-0.0699680189848269,0,0
C0002584,33,12,3,160.79,premium,west,1,-0.5878877955636023,0,0
C0002585,53,69,2,22.83,plus,north,0,0.7541680822259639,0,0
C0002586,60,35,4,46.21,plus,north,1,-0.28572704653015535,0,0
C0002587,57,5,6,13.81,premium,north,0,0.08310143622599955,1,1
C0002588,54,24,4,168.71,plus,west,1,0.10198411802117748,0,0
C0002589,53,50,2,98.73,premium,south,0,-1.4311068333747772,0,1
C0002590,25,6,3,34.45,plus,south,2,0.1665965475752849,0,0
C0002591,44,53,4,42.94,plus,east,2,0.46169176633945563,0,0
C0002592,77,48,7,38.62,plus,west,2,-0.2831782802517316,1,0
C0002593,69,50,5,68.9,basic,east,0,2.6615344551400835,1,0
C0002594,41,60,5,11.9,plus,north,3,-1.7532397225172605,1,0
C0002595,65,59,7,77.89,basic,south,1,-0.018531405425926878,1,0
C0002596,45,15,3,40.78,basic,west,1,1.039173904573504,0,0
C0002597,19,21,4,85.48,premium,west,1,0.4408700449794613,0,1
C0002598,43,52,4,122.09,basic,west,0,-0.15750063725264474,0,0
C0002599,74,70,4,16.75,premium,west,0,1.0936970535300092,1,0
C0002600,72,29,6,15.44,plus,north,0,1.0546639833366718,1,0
C0002601,44,49,2,44.85,basic,west,1,-0.5418999280977941,0,0
C0002602,59,6,3,106.4,plus,north,0,1.8543590894510125,0,0
C0002603,63,65,5,36.09,basic,east,1,-0.5727621451236511,0,0
C0002604,46,70,3,219.27,premium,east,1,0.543887999910442,0,0
C0002605,78,62,4,13.41,plus,south,1,-0.04090338134770066,0,0
C0002606,61,6,5,36.05,premium,north,1,1.5397543362642754,1,1
C0002607,58,60,3,27.27,plus,south,0,2.3695735901935735,0,0
C0002608,39,35,2,20.72,plus,east,0,1.4170085004429087,0,0
C0002609,34,26,4,122.53,basic,south,1,-1.1970731962042052,0,0
C0002610,74,64,3,112.65,basic,west,1,1.3753370099406146,0,0
C0002611,55,30,3,106.58,plus,south,4,-0.6519966682100563,0,1
C0002612,54,37,1,8.24,plus,west,2,-0.2713627264490421,0,0
C0002613,44,33,5,31.62,basic,west,2,-0.9493901451489247,1,0
C0002614,62,38,5,59.2,basic,south,0,1.500816781293523,1,0
C0002615,29,41,8,74.7,basic,north,0,-0.6088547243164247,1,0
C0002616,36,47,4,47.8,basic,south,0,1.5969139787142232,0,0
C0002617,27,35,2,110.23,basic,north,4,-0.2702710227795151,0,0
C0002618,41,71,6,53.57,basic,south,2,-1.8504710691985176,1,1
C0002619,65,12,1,19.93,basic,south,0,-0.495894102409151,0,0
C0002620,24,59,5,26.5,basic,south,2,-1.1700470105040084,1,0
C0002621,44,23,5,24.74,basic,north,2,2.2715037180159388,1,0
C0002622,31,70,2,32.84,basic,north,2,-1.3142100504162024,0,0
C0002623,45,10,2,27.06,basic,north,4,0.8080594857429406,0,0
C0002624,54,54,9,53.33,basic,west,2,1.0066082481837693,0,0
C0002625,40,67,4,10.5,basic,west,1,-0.5224975911032349,0,0
C0002626,43,67,4,64.64,premium,west,1,-0.0149406344617956,0,1
C0002627,55,3,3,22.47,plus,south,0,-0.7134577999921865,0,0
C0002628,45,22,5,61.09,plus,east,0,0.18429236626221854,1,0
C0002629,56,15,7,68.28,basic,west,1,0.35568914898494364,1,1
C0002630,73,51,10,135.7,plus,east,1,-1.1460656445148691,1,1
C0002631,67,48,5,24.64,basic,east,0,-1.8783930638108592,1,0
C0002632,55,64,3,14.58,basic,east,2,0.14233033841905535,0,0
C0002633,36,68,4,44.89,basic,west,0,-0.30441911238572616,0,0
C0002634,45,37,1,56.93,plus,east,0,0.3544695265334981,0,1
C0002635,55,3,7,97.89,premium,north,1,-0.2886090887991191,1,0
C0002636,61,43,4,78.06,basic,north,1,1.0927938655229255,0,1
C0002637,49,42,7,100.51,basic,east,1,-0.9498319660814395,1,1
C0002638,57,30,3,22.88,premium,south,0,0.34937655714869487,1,1
C0002639,23,47,3,24.86,premium,south,0,-0.16784513516957153,0,1
C0002640,43,56,4,35.16,basic,south,2,0.22376455499296988,1,0
C0002641,71,23,7,71.08,premium,north,1,0.23968140917963648,0,0
C0002642,71,35,5,30.45,basic,east,1,-0.7843519851816528,1,0
C0002643,55,33,2,63.36,basic,north,1,0.484396512072445,0,0
C0002644,35,45,3,27.6,basic,west,2,2.816095911922679,1,0
